KOI,,112.02,10984090,3.709191,54966.9857,136,12.772,19.709913,48.49556,20,1,438,15
KOI,,113.01,2306756,386.60243,54999.34219,25086,12.394,19.484915,37.671558,2,3,449,921
KOI,,114.01,6721123,7.361789,54965.2503,267,12.66,19.92429,42.151569,4,2,461,91
KOI,,115.01,9579641,5.4122014,54966.14237,598,12.791,19.192488,46.276241,18,2,812,547
KOI,,115.02,9579641,7.125967,54972.0032,185,12.791,19.192488,46.276241,18,2,812,547
KOI,,115.03,9579641,3.43584,54965.657,22,12.791,19.192488,46.276241,18,2,812,547
KOI,,116.01,8395660,13.570733,54969.2799,504,12.882,20.057598,44.337551,10,4,582,326
KOI,,116.02,8395660,43.84445,54984.9344,613,12.882,20.057598,44.337551,10,4,582,326
KOI,,116.03,8395660,6.165,54968.634,57,12.882,20.057598,44.337551,10,4,582,326
KOI,,116.04,8395660,23.98059,54980.528,79,12.882,20.057598,44.337551,10,4,582,326
KOI,,117.01,10875245,14.749102,54971.7788,420,12.487,19.801884,48.208611,15,2,1037,260
KOI,,117.02,10875245,4.901467,54971.6039,140,12.487,19.801884,48.208611,15,2,1037,260
KOI,,117.03,10875245,3.179962,54966.5041,117,12.487,19.801884,48.208611,15,2,1037,260
KOI,,117.04,10875245,7.95792,54970.8159,52,12.487,19.801884,48.208611,15,2,1037,260
KOI,,118.01,3531558,24.99334,54971.68,275,12.377,19.15752,38.649601,6,2,728,560
KOI,,119.01,9471974,49.18431,54974.90956,1590,12.654,19.637278,46.062328,14,4,816,1014
KOI,,119.02,9471974,190.3134,55145.6812,1138,12.654,19.637278,46.062328,14,4,816,1014
KOI,,120.01,11869052,20.545648,54970.90619,735,12.003,19.626795,50.172089,20,2,555,526
KOI,,121.01,3247396,8.811135,54969.4533,386,12.759,19.630726,38.383461,3,4,193,395
KOI,,122.01,8349582,11.523063,54964.96866,510,12.346,18.965496,44.398041,17,3,350,750
KOI,,123.01,5094751,6.481674,54955.9737,315,12.365,19.359514,40.28487,7,3,568,761
KOI,,123.02,5094751,21.222534,54970.5738,362,12.365,19.359514,40.28487,7,3,568,761
KOI,,124.01,11086270,12.69115,54970.1212,260,12.935,19.528608,48.60281,19,1,887,526
KOI,,124.02,11086270,31.71987,54975.819,359,12.935,19.528608,48.60281,19,1,887,526
KOI,,125.01,11449844,38.478743,54984.85233,23818,13.779,19.260149,49.370491,24,2,182,68
KOI,,126.01,5897826,33.79723,55035.298,11578,13.109,19.831724,41.114288,4,1,850,862
KOI,,127.01,8359498,3.57878272,54967.02941,11445,13.938,19.307198,44.345421,13,4,435,853
KOI,,128.01,11359879,4.94278327,54969.329,10877,13.758,19.746706,49.140121,20,1,1009,364
KOI,,129.01,11974540,24.6691698,54965.86438,7685,13.224,19.800629,50.372318,20,3,205,1106
KOI,,130.01,5297298,34.193587,54988.29615,13480,13.325,19.82402,40.42981,4,4,806,498
KOI,,131.01,7778437,5.0142325,54966.17363,6361,13.797,19.939837,43.497589,10,1,211,158
KOI,,132.01,8892910,10.8101351,54965.95073,5828,13.794,19.627497,45.130852,14,1,844,333
KOI,,133.01,11673674,4.6187664,54966.386,4971,13.652,19.820671,49.703041,20,4,337,501
KOI,,134.01,9032900,67.42112,54985.7976,5178,13.675,19.705772,45.364979,14,4,566,144
KOI,,135.01,9818381,3.02409489,54965.41593,7832,13.958,19.016058,46.668251,17,1,189,125
KOI,,136.01,7601633,15.663859,54980.39546,5253,13.439,19.324898,43.203838,13,3,6,414
KOI,,137.01,8644288,7.6415706,54968.40746,2292,13.549,19.871964,44.746319,10,2,143,757
KOI,,137.02,8644288,14.85894,54961.15272,3249,13.549,19.871964,44.746319,10,2,143,757
KOI,,137.03,8644288,3.504761,54966.5043,303,13.549,19.871964,44.746319,10,2,143,757
KOI,,138.01,8506766,48.937964,54973.76535,6948,13.96,19.729395,44.57835,9,3,717,227
KOI,,139.01,8559644,224.79712,54975.0874,3480,13.492,19.443544,44.688271,13,2,452,910
KOI,,139.02,8559644,3.34184,54974.3521,154,13.492,19.443544,44.688271,13,2,452,910
KOI,,140.01,5130369,19.978478,54970.1757,1499,13.849,19.943567,40.286961,4,3,114,692
KOI,,141.01,12105051,2.6242336,54965.30438,2616,13.687,19.202553,50.651611,24,3,743,314
KOI,,142.01,5446285,10.916386,54966.01905,1457,13.113,19.409872,40.669399,7,3,577,135
KOI,,142.02,5446285,339.4293408,55020.51949,355,13.113,19.409872,40.669399,7,3,577,135
KOI,,143.01,4649305,22.651197,54973.33638,2330,13.682,19.340221,39.781631,7,4,297,1044
KOI,,144.01,4180280,4.1762599,54966.08948,1363,13.698,19.768286,39.24976,3,3,150,176
KOI,,145.01,9904059,102.9667,54991.0681,1800,13.608,19.787848,46.781509,15,1,307,890
KOI,,146.01,9048161,8.6678241,54970.3408,2649,13.03,19.959982,45.316051,10,3,1032,687
KOI,,147.01,1996679,145.56306,54979.0555,3594,13.884,19.09938,37.489979,6,3,320,66
KOI,,148.01,5735762,4.777981,54957.063,520,13.04,19.942614,40.94902,4,3,651,427
KOI,,148.02,5735762,9.673928,54958.33981,1091,13.04,19.942614,40.94902,4,3,651,427
KOI,,148.03,5735762,42.89592,54979.0657,629,13.04,19.942614,40.94902,4,3,651,427
KOI,,149.01,3835670,14.557339,54978.0943,962,13.397,19.108673,38.945599,6,2,994,1077
KOI,,150.01,7626506,8.408916,54967.0042,805,13.771,19.798735,43.209751,9,4,724,584
KOI,,150.02,7626506,28.57414,54976.8322,851,13.771,19.798735,43.209751,9,4,724,584
KOI,,151.01,2307199,13.447247,54965.8282,1426,14,19.491652,37.630959,2,3,379,879
KOI,,152.01,8394721,52.0911,54991.74225,2977,13.914,20.034475,44.38158,10,4,766,460
KOI,,152.02,8394721,27.4022,54966.62933,776,13.914,20.034475,44.38158,10,4,766,460
KOI,,152.03,8394721,13.48458,54969.617,678,13.914,20.034475,44.38158,10,4,766,460
KOI,,152.04,8394721,81.0632,54972.5413,468,13.914,20.034475,44.38158,10,4,766,460
KOI,,153.01,12252424,8.925113,54972.71218,977,13.461,19.19986,50.944328,24,3,513,447
