num,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
15,123314985,274.0845614,44.52748613,11.9954,1.172239,1684.419607,0.0005,0.137362966,14,2,3,0.995135,0.9,5259,4.39655,9.08344,0.17105
17,123014188,273.9953973,45.84397621,12.3965,0.684739,1683.478217,0.6171,0.137139527,14,2,3,0.813781,0.803,4903,4.52177,64.92093,0.50625
25,158635832,274.7869963,46.2169853,12.8253,1.986327,1684.929475,0.07551,0.099058127,14,2,3,3.7598,,5013,,310.42699,0.37335
26,164652676,274.8647546,45.21248646,11.6281,0.475017,1683.810107,0.00067,0.09108926,14,2,3,1.25731,1.18,6174,4.31107,17.95577,0.00101
28,120900467,274.8690874,43.31538283,12.9456,2.643409,1684.492045,0.00035,0.240047971,14,2,3,4.089,,4945,,9.8247,0.17355
40,159444855,275.4896241,42.58232492,11.5673,0.381267,1683.470229,0.00866,0.327005081,14,2,3,1.73474,1.45,6765.14,4.12097,55.17366,0.52897
85,350813612,282.0659256,48.54005497,12.1504,0.4396,1683.470633,0.00505,0.069377672,14,2,3,22.3625,,4407.22,,18.30754,-0.23094
86,399861115,282.2303877,49.19851081,13.1703,0.197933,1683.441032,0.00241,0.018122745,14,2,3,0.807028,0.76,4756,4.5051,10.88035,0.25365
126,158325378,285.1833087,50.54039891,13.42,2.627969,1683.629896,0.00139,0.217727232,14,2,3,1.13022,1.04,5788,4.34877,9.02426,0.27222
127,390054567,291.6359055,42.70753397,11.3709,0.275017,1683.482932,0.00654,0.046780392,14,2,3,21.1564,,4418,,14.02787,0.01484
144,390056002,284.0779815,39.23883755,13.1887,5.383695,1683.610544,0.04012,0.165333273,14,2,3,1.17348,1.18,6168.12,4.371,68.01305,0.21623
148,158385056,284.0843542,41.47764121,13.3103,1.900711,1684.636175,0.00083,0.128963241,14,2,3,4.28814,,4915.35,,12.50897,0.1787
158,159382357,284.3469494,39.17639921,10.4744,2.740801,1685.130172,0.02719,0.142083124,14,2,3,10.011,,4759.21,,41.94715,0.37299
163,336327580,284.4080937,40.92302247,11.8619,0.076405,1683.442408,0.02093,0.000608948,14,2,3,9.47015,,4709.22,,9.16215,0.23986
168,123041396,284.5063268,41.70413089,13.3072,0.338211,1683.521083,0.20637,0.083754572,14,2,3,1.55938,1.49,6859.91,4.22535,44.80635,0.4183
177,158495556,284.6110791,41.36356536,13.0991,3.938273,1687.220325,0.0028,0.249017002,14,2,3,1.69213,0.97,5520.32,3.96797,10.29558,0.24197
183,120316270,284.7465254,40.72871096,11.8669,0.3896,1683.809323,0.00273,0.072905848,14,2,3,11.8232,,4820,,22.59997,-0.10952
219,159104304,286.0428988,40.12244751,11.8723,0.224322,1683.502023,0.00669,0.094114295,14,2,3,1.92459,1.22,6272.44,3.95575,40.57973,-1.09439
223,158324984,285.9443007,38.86637969,11.3674,0.384044,1683.724656,0.00148,0.10526262,14,2,3,2.25548,1,5639.18,3.73159,37.66797,0.39963
247,158111377,286.6368181,39.58125356,12.7146,0.518767,1683.594045,0.03105,0.111451902,14,2,3,0.763003,0.753,4706.69,4.54981,108.71488,0.46473
248,336269805,286.5776423,39.05883381,10.814,0.123628,1683.514082,0.00065,0.012626128,14,2,3,1.50328,1.178,6172,4.15513,9.4523,0.18813
274,137628640,287.2799566,38.84770246,12.728,0.131267,1683.540184,0.00944,0.050124304,14,2,3,1.69031,1.3,6433,4.09608,36.51114,-0.62739
293,164525413,287.7803121,40.02201647,9.5289,0.501405,1683.935674,0.0041,0.123676557,14,2,3,71.3364,,3528,,23.37438,-0.33317
299,159573276,288.092624,41.33221332,11.1353,10.881395,1687.462638,1.25376,0.190750854,14,2,3,21.9317,,4497,,599.82727,0.44111
319,158988347,288.506054,40.65177827,11.8304,2.497144,1684.728218,0.02144,0.108226221,14,2,3,1.09982,,5604.09,,244.41048,0.38955
340,7798495,288.9390753,40.52373757,11.8308,0.360433,1683.709385,0.00143,0.059532719,14,2,3,1.45456,1.38,6598,4.25248,10.65184,0.10217
344,137557990,288.947088,39.82542,12.923,0.998628,1683.475829,0.00138,0.229894152,14,2,3,0.919693,,5521.41,,20.78223,0.67454
356,122713169,289.6262185,41.8936434,13.248,0.221544,1683.521565,0.00569,0.033568347,14,2,3,1.58724,1.25,6333,4.13369,13.35094,-0.04505
364,120898717,289.8337164,41.82491024,12.0739,0.456267,1683.864593,0.01583,0.061650797,14,2,3,2.82268,,5491.65,,13.65358,0.04028
366,237185205,289.8503776,40.56873996,13.1927,15.77295,1686.195134,0.00104,0.141325632,14,2,3,0.846427,0.857,5102.4,4.51587,11.82319,0.18509
387,121786953,290.5101275,40.49922108,13.2583,0.279183,1683.698554,0.00465,0.054552358,14,2,3,1.40764,1.21,6244,4.22387,23.40049,-0.05674
389,123012255,290.5751407,40.23137205,12.92,0.306267,1683.665309,0.18411,0.080486968,14,2,3,11.9917,,4605,,51.52386,0.42878
403,289325454,290.9555459,40.39903415,11.469,0.1021,1683.440115,0.00884,0.017758253,14,2,3,1.23888,1.138,6079.32,4.30815,17.74,-0.07208
422,279911562,277.934728,43.67564568,13.4692,1.882655,1683.543987,0.02421,0.132557739,14,2,3,1.05775,1.11,5999,4.43463,110.46161,0.41393
440,158173286,278.3902366,43.48014992,11.7175,1.954878,1684.662527,0.0537,0.215212519,14,2,3,0.881524,0.95,5457,4.52532,69.85007,0.41905
457,121466785,278.8537617,42.62808325,13.1659,0.474322,1683.767745,0.01054,0.10449788,14,2,3,0.708305,0.85,5095,4.66705,41.62192,0.38936
502,158389968,280.6642647,47.83216518,13.2006,0.392378,1683.545865,0.12765,0.061489556,14,2,3,1.16103,1.26,6360.02,4.40875,24.74815,0.03914
509,377727894,280.7189419,44.16607094,12.1072,0.455572,1683.464725,0.00378,0.070982673,14,2,3,7.47662,,4737.49,,10.86013,-0.08055
517,48355364,281.0811391,47.14399208,12.5754,0.171544,1683.524475,0.00845,0.01956974,14,2,3,2.4048,0.98,5545.87,3.66714,17.42605,0.18838
541,120173375,281.5479895,42.49481662,11.5736,0.397933,1683.704132,0.00233,0.06871905,14,2,3,2.60925,1.24,6299.27,3.69846,30.95026,-0.10194
568,158933392,282.3441173,47.22538524,11.4616,4.202714,1684.741347,0.05276,0.237999694,14,2,3,3.18241,,4855.94,,50.53257,0.31148
570,164527723,282.3599942,42.84476193,12.3595,2.739721,1685.557592,0.01963,0.164684629,14,2,3,1.38897,1.07,5910,4.18207,214.22978,0.2379
597,258267836,291.2330743,40.31380491,13.4933,6.037624,1687.038067,0.00184,0.173340185,14,2,3,1.83276,1.08,5929,3.94528,10.45893,0.20925
612,123037925,291.9952852,41.70097783,13.471,1.60835,1683.94883,0.00229,0.19713546,14,2,3,11.2402,,4878,,10.32112,0.18121
629,336131968,292.5000277,40.72773747,12.0869,0.171544,1683.471801,0.03962,0.071007208,14,2,3,3.20788,1.48,6839.41,3.59589,70.08411,-0.80867
639,351803160,278.9795973,41.76902463,10.5592,1.406961,1683.831584,0.00341,0.172000982,14,2,3,14.2104,,4583,,11.33477,0.19861
644,137410607,278.9883621,36.88453232,13.1109,0.238211,1683.485295,0.01864,0.096387317,14,2,3,1.71052,1.09,5961,4.00924,60.8472,-0.73639
658,7618702,279.4753009,36.69311721,13.0558,0.188211,1683.455255,0.01748,0.035400607,14,2,3,1.19028,1.12,6023,4.33599,13.7129,0.0584
660,164784891,279.3802338,37.78065008,5.5684,0.551405,1683.716981,0.00584,0.067866927,14,2,3,35.3546,,4004,,11.22243,0.13951
677,158431823,279.7424129,38.54222294,11.3045,0.572933,1683.882353,0.00603,0.074842238,14,2,3,10.5887,,4556,,43.91432,0.09658
718,122891386,280.6749308,38.99542075,12.7052,13.682191,1695.430921,0.00247,0.253530999,14,2,3,0.873402,0.97,5535,4.54241,9.15083,0.2271
728,159219660,280.7626561,41.25786822,13.3463,0.621544,1683.518551,0.00318,0.133718976,14,2,3,0.846845,0.95,5436.25,4.56018,23.38197,0.77273
731,121945154,280.777593,39.08440548,12.4962,1.787517,1683.844483,0.01473,0.060382324,14,2,3,1.11076,1.05,5844,4.36802,9.65877,0.12992
739,158631669,280.9048501,41.1551893,13.4273,1.788211,1683.844232,0.00154,0.092146513,14,2,3,0.803923,0.93,5358,4.59612,17.1875,0.2011
748,377782252,285.9824537,42.80765956,13.0925,11.570415,1693.219846,0.02435,0.178300095,14,2,3,6.18267,,4863,,32.81551,0.37054
777,336208090,286.3048906,42.04841766,11.269,0.259044,1683.640416,0.00378,0.045420775,14,2,3,1.78905,1.22,6273.04,4.01918,20.28365,-0.02405
784,121945338,286.398427,44.58112993,11.1098,0.905572,1683.906773,0.00339,0.061144221,14,2,3,22.8197,,4182.96,,11.5791,0.20152
795,157893970,286.6500635,45.99430626,12.9622,0.188211,1683.449409,0.00509,0.017381286,14,2,3,1.47456,1.33,6492.41,4.2246,12.16651,0.20285
805,120684604,286.8704256,47.30684746,12.6138,2.189809,1684.357761,0.64089,0.182673867,14,2,3,1.42281,1.23,6284,4.22168,52.86537,0.48098
820,122949971,287.125387,43.60116627,11.0164,0.334739,1683.659607,0.00219,0.095808997,14,2,3,22.6334,,4165.07,,27.70082,0.39455
851,158634762,287.6583195,43.90936186,11.7341,0.301405,1683.682967,0.0063,0.084082953,14,2,3,1.8177,1.66,7325.6,4.13913,39.39711,0.44574
874,122137930,287.8888138,42.04481387,13.2542,0.147933,1683.566799,0.00481,0.042427184,14,2,3,1.3546,1.28,6382.21,4.28166,17.96506,-0.39557
898,121110392,288.4215301,42.84380194,12.3185,0.321544,1683.551813,0.05295,0.081215584,14,2,3,,,,,46.82475,0.43568
903,258271277,288.4791721,44.96421391,12.7449,2.64341,1685.434183,0.29592,0.22217861,14,2,3,13.462,,5089,,262.55688,0.44273
936,164559687,288.9340381,45.07443567,13.3485,0.519461,1683.649695,0.00839,0.07592442,14,2,3,1.72129,1.08,5930.81,3.99978,16.14222,0.18675
939,258271315,288.9283097,44.50293588,13.2593,2.642377,1685.438901,0.01233,0.230785207,14,2,3,1.03388,1,5640.43,4.40913,203.70046,0.43445
952,405683390,288.9916393,45.44506265,12.7977,3.325064,1685.669006,0.00049,0.222014523,14,2,3,2.10248,1.08,5919,3.82603,9.19057,0.27225
988,230298032,289.4805279,42.33474116,13.4152,9.836172,1684.418316,0.18369,0.460431211,14,2,3,1.14901,1.1,5977.76,4.35881,30.36032,0.39341
989,63007464,289.5319664,42.25833994,12.9819,1.000711,1684.430163,0.01876,0.173313138,14,2,3,,,,,10.42245,0.06577
994,336132445,289.6512407,43.82441755,12.86,0.350711,1683.582527,0.00379,0.027116975,14,2,3,1.75366,1.02,5719,3.95878,9.95753,0.16312
995,1716523403,289.6939261,43.915786,7.7405,0.504183,1683.581709,0.01904,0.249489916,14,2,3,73.1277,,3607,,51.24103,-1.28863
1056,289316779,291.3634554,41.99739743,11.6784,0.234739,1683.662714,0.0023,0.028771959,14,2,3,62.7757,,3605,,11.43184,0.01821
1063,121215452,282.9037393,45.6278501,13.1091,0.309044,1683.478707,0.00487,0.055739176,14,2,3,19.4691,,4801.71,,15.44032,0.08951
1067,159311138,282.859265,44.62082619,13.446,0.104183,1683.528342,0.00103,0.004891392,14,2,3,1.34329,1.11,6012,4.22705,9.29787,0.17229
1076,121107300,282.9365531,45.10221936,13.4132,0.576405,1683.490964,0.1066,0.095354679,14,2,3,0.89462,0.98,5563.33,4.52602,20.83435,0.03568
1096,122446010,283.4820952,44.65606784,10.5167,0.759739,1683.835082,0.00451,0.100878144,14,2,3,4.68946,,4845.81,,22.09339,0.1373
1133,120576881,284.3749086,43.59273442,13.3683,2.638249,1683.553823,0.05039,0.0985386,14,2,3,1.61316,1.07,5901.58,4.05209,215.59645,0.39502
1150,137628107,284.7011188,43.01902302,13.4962,0.375711,1683.78824,0.00256,0.061503891,14,2,3,5.22829,,4862,,24.24664,-0.00103
1162,157763713,284.7724508,42.58176406,8.6165,0.343767,1683.584661,0.18021,0.077051935,14,2,3,9.54001,,4910.53,,40.7956,0.21273
1170,164525354,284.9212402,43.8518113,13.3189,0.14585,1683.448633,0.04604,0.012287863,14,2,3,4.13863,,5040.33,,25.42975,0.24577
1177,158324219,284.950797,47.569519,11.843,1.763211,1683.553236,0.02436,0.141568211,14,2,3,1.33728,,6379.35,,19.75422,0.23793
1197,336124178,271.5914937,45.53951521,12.9747,0.171544,1683.47258,0.08898,0.071185614,14,2,3,0.770518,0.731,4616,4.52842,72.77151,-0.79032
1274,159308104,284.2533342,49.44119689,12.7043,0.356267,1683.543514,0.00929,0.04903659,14,2,3,1.10905,1.26,6352,4.44854,21.82407,0.01935
1290,336071670,285.7486018,44.30575695,13.4669,0.186822,1683.463556,0.09059,0.042406726,14,2,3,,,5909.61,,20.52864,-0.3391
1299,159171794,275.8896701,41.72465373,11.6637,0.998628,1683.491315,0.01767,0.127694562,14,2,3,2.56969,,5073.28,,10.26059,0.23638
1330,123131226,277.788092,38.92734152,13.2845,0.366683,1683.736831,0.00843,0.078671838,14,2,3,0.784446,0.83,5004,4.56802,21.64121,-0.12217
1343,1877524403,278.0458754,41.38653632,13.2173,0.076405,1683.455945,0.00471,0.009827975,14,2,3,1.84405,1.03,5754.27,3.91936,10.02589,0.22168
1345,159576975,278.2085865,39.95073049,13.4093,0.082655,1683.498812,0.00033,0.015620142,14,2,3,1.22187,1.14,6080,4.32092,12.57157,-0.0061
1383,164646290,273.5345033,45.30944994,12.9123,0.734044,1683.952943,4.47153,0.115303632,14,2,3,4.20126,,4725,,80.84681,0.50854
1418,159180312,281.6258963,41.69613005,13.0714,0.340989,1683.511576,0.00052,0.052495257,14,2,3,8.59652,,4903,,10.29244,0.17233
1435,157695378,281.8619155,41.50011696,13.1603,0.784739,1684.090303,0.02868,0.112821926,14,2,3,1.09658,1.07,5892.15,4.38737,94.99746,0.43052
1454,158929157,274.9858198,43.42528749,12.1695,0.109044,1683.482602,0.00562,0.010769185,14,2,3,,,,,13.25229,0.17433
1473,157647583,280.3784577,44.8831103,13.182,0.281267,1683.565263,0.18634,0.037391635,14,2,3,1.19785,1.03,5764,4.2941,46.47049,0.10987
1476,158551926,280.4230188,42.70287815,12.5961,0.697239,1683.992819,0.00455,0.092105272,14,2,3,1.86648,1.23,6286.12,3.98593,10.86265,0.23718
1525,399824695,277.2974462,43.91465949,13.3632,11.329685,1689.011145,0.09036,0.164280433,14,2,3,6.46865,,4679,,52.69167,1.08027
1572,121866127,282.0346748,37.8006097,10.9795,4.725438,1687.419815,0.04475,0.376759172,14,2,3,10.9561,,4898,,59.04246,0.47312
1584,1717075991,282.4908528,37.59846512,11.3686,0.197933,1683.622391,1.21515,0.001694306,14,2,3,11.6191,,4637,,16.95368,0.25007
1592,121866045,282.7582319,39.14393494,9.9427,0.138905,1683.490775,0.01019,0.013259871,14,2,3,10.6302,,4683,,12.20868,0.2499
1596,1716807545,285.2415117,38.59724587,12.1692,0.472239,1683.586754,0.00523,0.050284009,14,2,3,9.96638,,4444,,14.31464,0.17712
1608,159103576,286.5806103,48.54417954,12.3584,1.262517,1684.278688,0.00486,0.126112823,14,2,3,1.67655,1.23,6294.63,4.07914,10.32533,0.19293
1629,158484992,287.5939212,49.99265426,13.3549,0.165294,1683.560961,0.00624,0.015855,14,2,3,1.67604,1.21,6238.11,4.07228,17.45738,0.37619
1633,121943668,285.9165595,48.96384949,10.8537,0.315294,1683.517048,0.07875,0.064739317,14,2,3,14.6107,,4404.53,,19.16084,-0.05508
1637,230289734,286.0761269,48.09132203,12.3759,0.125017,1683.490214,0.01713,0.010081371,14,2,3,1.40121,1.06,5874.23,4.17037,17.12114,0.25874
1642,158428375,286.3081517,49.83993352,12.3525,0.925017,1683.763942,0.01258,0.169259611,14,2,3,1.46301,1.06,5873.75,4.13288,88.07123,0.42018
1645,123414879,286.3203886,48.09980341,10.688,0.259739,1683.613406,0.00079,0.169440737,14,2,3,15.7656,,4602.7,,38.06669,-0.57595
1648,158168824,273.7438077,45.72357309,13.3363,0.371544,1683.506289,0.00439,0.068219194,14,2,3,1.142,1.24,6300,4.41616,18.43342,0.05989
1668,158275979,288.8365214,44.22223832,12.6639,0.08335,1683.484635,0.01363,0.000592619,14,2,3,1.3637,1.24,6317,4.26205,14.01282,0.24163
1687,122447063,272.926413,45.69954698,13.4294,0.916683,1683.644333,0.01336,0.086250703,14,2,3,1.01674,0.99,5615,4.41928,14.00896,0.1746
1704,121458160,274.2816355,45.57677633,12.4812,0.297933,1683.679526,0.00562,0.06981464,14,2,3,0.583994,0.664,4249,4.72742,41.52705,0.37697
1715,289525318,275.1947961,42.31741515,12.6434,1.031267,1684.416484,0.00163,0.03591903,14,2,3,6.42276,,4922,,16.43827,0.2087
1749,158484619,280.4779722,48.00364564,11.6202,0.754878,1683.82728,0.03834,0.083391373,14,2,3,5.4353,,5026,,156.44878,0.39812
1792,230292350,283.5956977,49.18530195,12.3222,13.608512,1695.47464,0.00493,0.121524012,14,2,3,0.803993,0.92,5341,4.59135,10.58177,0.20964
1816,298893607,291.606747,42.03594935,13.3116,1.736128,1684.711112,0.30562,0.200748481,14,2,3,1.19951,1.02,5714.96,4.28866,1506.37503,0.45242
1820,121014807,292.0172338,42.03237384,11.5978,0.574322,1683.971956,0.01362,0.078239886,14,2,3,2.02611,1.47,6819.61,3.99206,37.0584,0.39658
1843,164888527,284.2828266,41.56811098,13.3984,2.189005,1684.590095,0.04544,0.231793739,14,2,3,1.03616,1,5645,4.40721,47.15255,0.43601
1859,157856403,284.8557535,39.96199713,11.0897,0.611822,1684.038951,0.00746,0.086315848,14,2,3,3.46793,1.52,6947.03,3.53977,22.92517,0.01003
1877,399953697,285.0720871,38.11054908,11.9251,0.574322,1683.480031,0.00166,0.018969856,14,2,3,6.56035,,4662,,9.55468,0.20344
1900,158796245,285.8385742,40.14222034,13.3555,0.79585,1683.682122,0.0036,0.106556357,14,2,3,2.17041,1.09,5966,3.80241,12.39068,0.12419
1929,121333928,286.3672106,39.1097716,11.1872,0.350711,1683.695176,0.01305,0.061020207,14,2,3,1.8491,1.225,6275,3.99228,24.03926,-0.03738
1956,416118874,286.9025955,41.04734427,10.4904,0.5146,1683.595674,0.02352,0.14370205,14,2,3,1.95892,0.923,5341.62,3.81923,44.18409,-0.45959
1963,279918037,287.0598118,40.02768916,12.8403,3.724793,1686.89812,0.01009,0.127127185,14,2,3,7.13542,,4854,,17.92651,0.27358
1965,48218393,287.0650331,41.71265841,12.1423,0.367378,1683.558357,0.00676,0.07698406,14,2,3,10.7738,,4959.2,,20.28393,0.36451
1984,383721107,287.5492652,39.48354831,11.1776,2.744065,1684.099348,0.00898,0.324924737,14,2,3,1.53937,1.53,6976,4.24807,15.10147,0.33642
1987,158630406,287.6907651,40.37116288,13.3116,0.455572,1683.798588,0.00228,0.234473797,14,2,3,,,,,27.85545,-1.60623
2003,120499508,288.1319216,40.52017125,13.3884,0.184739,1683.570566,0.01632,0.073999054,14,2,3,1.98349,1.15,6109.23,3.9039,78.18864,-0.57238
2010,122064581,288.233734,39.96519178,11.4551,0.924322,1684.291356,0.00436,0.09539003,14,2,3,20.2589,,4178.68,,10.216,0.1797
2028,164559137,288.4839262,41.81375486,13.2714,0.246544,1683.462755,0.00091,0.031582286,14,2,3,13.3356,,4756.31,,9.09469,0.03025
2042,157649477,288.9298537,40.22036111,11.8307,5.216535,1684.730318,0.01546,0.119562982,14,2,3,12.9082,,4987.85,,18.01389,0.20455
2075,164784473,290.206,40.77785757,13.1408,1.250711,1684.63972,0.00404,0.126571953,14,2,3,2.15669,,4986.95,,50.89246,0.4251
2092,122595916,290.6787122,39.86122726,10.3903,0.377794,1683.650841,0.00322,0.058029158,14,2,3,18.8751,,4313,,19.53161,0.33322
2102,352012002,290.8225642,41.67593077,13.1631,0.33335,1683.603404,0.03866,0.032244946,14,2,3,2.76321,,5291,,18.83228,0.20167
2103,120689924,290.7402379,41.18886693,13.1901,7.51048,1686.560112,0.0051,0.228769221,14,2,3,,,5948.42,,10.24545,0.23045
2105,121466022,290.849759,40.6632838,11.7082,0.504183,1683.537123,0.00308,0.180437012,14,2,3,12.6977,,4754.27,,28.59354,-0.65647
2134,122891349,277.7776935,42.31931663,13.4811,0.165294,1683.573845,0.17222,0.068205263,14,2,3,1.50811,1.25,6331.55,4.17811,74.04157,-0.5256
2135,336074972,277.7655037,42.07170255,12.7914,0.2021,1683.631063,0.00487,0.082327456,14,2,3,0.893746,1.05,5845,4.55683,24.14978,-0.91893
2144,159047696,278.3022328,45.57027191,11.8456,1.606961,1684.569674,0.02555,0.166336533,14,2,3,1.60554,1.31,6452,4.1441,87.65349,0.42852
2147,159440915,278.2724166,47.6222338,13.3883,4.060291,1684.620036,0.06262,0.199279082,14,2,3,4.02558,,5092,,106.11025,0.33676
2152,158844295,278.3819548,44.82322612,12.2621,0.3146,1683.689519,0.00145,0.04160585,14,2,3,1.54705,1.17,6148,4.12725,15.12764,0.03869
2182,158990398,279.1444703,44.82345651,11.9211,0.815989,1684.190191,0.00072,0.094866881,14,2,3,1.02056,1.17,6165,4.48858,17.33459,0.1573
2194,121464547,279.5082179,42.66521344,7.5531,0.586128,1683.7549,0.00274,0.100597149,14,2,3,0.720792,0.88,5196,4.66693,12.27069,0.09724
2228,120821237,281.0074293,43.17122632,13.2113,8.862995,1690.183459,0.00124,0.236730596,14,2,3,1.41921,1.06,5872.01,4.15928,11.07525,0.2109
2243,164891306,281.5614608,42.45049307,11.3685,0.425711,1683.673964,0.0417,0.114192719,14,2,3,1.07453,1.06,5864.52,4.40093,53.80939,0.43665
2245,159097793,281.5029335,43.52904372,12.3524,0.304183,1683.743112,0.02922,0.109128693,14,2,3,1.1654,1.28,6384.58,4.41232,77.97536,-0.71617
2270,137754030,282.3902453,47.71100202,9.01369,0.522933,1683.681336,0.00412,0.064184796,14,2,3,1.4515,1.103,5990.79,4.15701,11.3891,0.11582
2294,158488475,291.3649163,40.85042159,10.2252,8.956997,1688.56741,0.03354,0.185230698,14,2,3,,,3171,,41.04305,0.30075
2313,137555803,291.9687293,41.77811867,11.2012,0.463211,1683.743663,0.2212,0.114505759,14,2,3,1.83643,1.36,6570.34,4.04366,44.22843,0.4485
2339,123092869,279.2545471,41.29862768,10.7865,0.138211,1683.487146,0.00123,0.015136869,14,2,3,1.30641,1.15,6118.87,4.26661,13.66313,0.22087
2417,123100152,280.6497474,39.43792464,12.9653,1.449322,1684.623752,0.08775,0.204021058,14,2,3,3.65267,,5111,,116.80896,0.43154
2442,123317320,285.9923415,42.89486976,13.0339,0.472239,1683.793495,0.00338,0.087874233,14,2,3,1.57231,0.99,5618.9,4.04063,25.81744,-0.20883
2447,159653254,286.0997216,45.05891161,10.5498,0.267378,1683.686441,0.00233,0.048694881,14,2,3,1.63011,1.255,6339.06,4.11228,18.9119,-0.12381
2450,48217145,286.0665485,45.66330397,11.2709,0.190989,1683.447088,0.00338,0.024738805,14,2,3,11.2877,,4557.46,,10.42514,0.17934
2473,289244457,286.6651392,44.99167515,12.2732,13.372426,1696.102761,0.00781,0.138003436,14,2,3,16.673,,4246.61,,14.59553,0.21143
2502,121733960,287.050639,45.2778172,11.7219,0.318072,1683.757182,0.00407,0.074715113,14,2,3,3.59294,,5082,,21.37032,0.13981
2514,157852823,287.4700254,43.26734343,10.3709,0.549322,1683.577321,0.00042,0.088012371,14,2,3,12.5383,,4837.68,,10.15992,-0.01337
2530,1882281538,287.5202612,45.69051458,12.5223,1.038905,1683.617782,0.02649,0.172416674,14,2,3,0.768172,0.898,5251.88,4.62043,58.61816,0.45093
2557,289528092,288.1510216,44.01795186,12.368,0.087517,1683.451497,0.00164,0.038315818,14,2,3,22.9129,,4273.98,,14.50916,-0.61504
2570,48218384,288.2494905,45.1652881,13.1152,0.367378,1683.558041,0.04685,0.07978348,14,2,3,34.3167,,4255.29,,20.59436,0.37987
2579,120315069,288.4094049,45.44306968,12.8091,2.8717,1684.112958,0.01211,0.04566003,14,2,3,1.78785,1.03,5759.1,3.94624,18.03784,0.17137
2584,336407791,288.6263571,46.48856243,10.9605,0.1271,1683.48629,0.00182,0.015654907,14,2,3,1.6576,1.18,6170.53,4.07099,9.00132,0.12607
2591,158165935,288.7183568,42.50228431,9.9366,0.303489,1683.662319,0.28546,0.074813073,14,2,3,2.13971,1.73,7510,4.0154,43.32186,0.38247
2615,279912965,288.9292438,42.43491366,12.5613,0.832655,1683.761763,0.00186,0.057519807,14,2,3,12.8882,,4604.36,,10.58089,0.09453
2684,123201494,289.9749966,44.86296963,12.3874,0.573628,1683.704964,0.00335,0.090656169,14,2,3,1.10977,1.03,5740.17,4.36044,38.5827,0.48906
2736,7802986,283.0897945,45.1561861,12.4786,11.894642,1694.5094,0.00168,0.169498649,14,2,3,1.54785,1.17,6159.51,4.12679,9.91923,0.21707
2806,122447074,284.0156913,46.27715779,13.1976,0.916683,1683.635281,0.03394,0.111312817,14,2,3,0.830591,0.98,5543,4.59052,37.31479,0.19408
2807,137755312,284.1180033,46.15003867,12.4761,2.990255,1684.471352,0.02222,0.27510346,14,2,3,1.83044,1.32,6468.51,4.03353,10.36502,0.25144
2820,399867365,284.4668488,46.78837439,12.0663,0.273628,1683.673664,0.13462,0.065268487,14,2,3,1.03047,1.06,5849.68,4.4373,36.19399,-0.22002
2830,289162979,284.596938,46.073582,13.252,11.577947,1688.343632,0.00425,0.193351715,14,2,3,,,6028.56,,9.39225,0.20939
2851,164645739,284.9297108,45.92326244,11.7915,5.180873,1686.726569,0.01533,0.180138954,14,2,3,11.4317,,4650.44,,20.5699,0.20406
2857,121660765,285.2083038,47.58888212,11.724,10.99813,1692.865215,0.00544,0.116360215,14,2,3,1.37721,1.15,6103.78,4.22077,17.86497,0.22314
2860,158386385,285.09097,45.37107665,13.0896,0.484044,1683.926613,0.00396,0.091958679,14,2,3,1.5049,1.38,6613.2,4.22293,23.11059,0.17339
2872,122954488,285.3269553,44.91349326,12.4314,13.982512,1695.723156,0.00415,0.156464309,14,2,3,0.76671,0.661,4226,4.48901,11.57244,0.20083
2874,158931150,285.3300236,46.06822137,11.6128,0.33335,1683.728097,0.00108,0.032378286,14,2,3,70.7408,,4037.78,,12.73569,0.20121
2892,7850140,276.1811496,42.96611186,11.833,0.234044,1683.450276,0.0023,0.036531928,14,2,3,1.71555,1.13,6057.27,4.02234,10.12704,0.17919
2939,120258282,283.5343337,38.03293877,10.6226,2.911296,1684.200735,0.19698,0.178870026,14,2,3,10.6327,,4833,,88.11447,0.38973
2947,158166739,283.0909554,39.09004039,11.5743,1.756267,1683.582908,0.00036,0.163016703,14,2,3,20.3256,,4328.32,,9.20791,0.21078
2951,383725823,283.0868775,40.79668488,12.2822,0.740294,1683.617914,0.00389,0.136680481,14,2,3,1.78568,1.36,6564.24,4.068,18.88168,0.01251
2956,237126094,284.4270208,49.15059702,12.6903,0.142378,1683.450535,0.0013,0.023750074,14,2,3,1.33796,1.06,5870.2,4.21049,11.21058,0.00162
2957,158660639,285.7389332,47.77089707,13.4891,1.088905,1684.18449,1.90512,0.086557058,14,2,3,1.07958,1.03,5757,4.3844,41.89422,0.25132
2962,336204346,285.8517292,45.51136379,12.6937,0.577794,1683.646588,4.76376,0.082982774,14,2,3,0.604875,0.592048,3820,4.64709,57.69779,0.49719
2985,350987174,276.4069019,41.60495706,13.1645,0.406267,1683.546234,0.20883,0.040118866,14,2,3,1.2772,0.96,5494.47,4.20782,11.15822,0.15369
2988,121940750,276.7650626,40.91964755,11.0091,0.416683,1683.686135,0.00076,0.036547266,14,2,3,10.8873,,4746,,9.72958,0.23141
2994,122070914,277.0243817,40.8228626,13.1311,1.065294,1684.016035,0.13644,0.190613055,14,2,3,1.17913,1.07,5881.66,4.32433,39.55166,0.35148
