epicid,ra,dec,kepmag,period,t0,duration,campaign,label
200001049,[[nan]],[[nan]],[[nan]],28.94461125,2002.122414,2.990041376,1, J
201124136,[[176.324712]],[[-5.931954]],[[12.241]],35.38110738,1990.254887,2.939212598,1, J
201126503,[[175.938421]],[[-5.873002]],[[17.275]],1.194869833,1977.375616,1.7932546,1, C
201131821,[[175.35883]],[[-5.74212]],[[16.475]],10.5507237,1987.073905,1.464041586,1, J
201133060,[[176.289679]],[[-5.712712]],[[15.591]],7.843923319,1978.523391,1.591163347,1, J
201136242,[[176.628385]],[[-5.631815]],[[16.519]],0.245037064,1977.338043,0.141141349,1, J
201137589,[[176.260092]],[[-5.598639]],[[16.6]],0.12262433,1977.287719,0.070631614,1, J
201141876,[[173.607844]],[[-5.493168]],[[17.106]],0.163459033,1977.30514,0.094152403,1, J
201143107,[[176.458285]],[[-5.461956]],[[16.173]],7.843922992,1978.52283,1.564043424,1, J
201145205,[[176.823251]],[[-5.408799]],[[16.413]],28.402966,1977.380815,3.105401341,1, J
201145621,[[175.171314]],[[-5.39922]],[[14.862]],28.40594082,1977.366573,0.991484362,1, J
201146489,[[173.432192]],[[-5.378735]],[[13.216]],21.42846654,1989.586459,6.004301954,1, E
201148067,[[175.941163]],[[-5.340119]],[[15.649]],40.01727508,1977.405056,5.361641493,1, J
201148768,[[173.797691]],[[-5.322877]],[[16.688]],38.99426968,1986.589685,1.524765554,1, J
201149979,[[172.684819]],[[-5.295123]],[[15.798]],40.03607983,1977.403191,8.748567385,1, J
201150341,[[175.740968]],[[-5.287219]],[[15.078]],28.96556197,1986.583244,1.140516447,1, J
201150403,[[172.285711]],[[-5.285718]],[[14.356]],35.0347551,1990.547456,2.483563041,1, J
201150433,[[173.181641]],[[-5.285114]],[[14.112]],25.39554322,1990.549255,1.598189432,1, J
201150492,[[175.057032]],[[-5.283741]],[[16.811]],0.281400719,1977.335881,0.862632823,1, J
201151020,[[173.852103]],[[-5.271741]],[[16.365]],40.03747998,1977.401874,7.699582318,1, J
201151249,[[173.197344]],[[-5.266211]],[[15.326]],35.03390581,1990.551162,2.282566708,1, J
201151442,[[173.301872]],[[-5.261382]],[[16.966]],38.99448927,1986.586742,1.457003656,1, J
201152336,[[172.195092]],[[-5.241039]],[[16.392]],32.15838691,1986.585408,2.606186803,1, J
201152340,[[172.755684]],[[-5.240927]],[[15.416]],27.8682262,1977.419617,3.53782826,1, J
201152386,[[176.787018]],[[-5.239482]],[[16.078]],0.245059475,1977.333905,0.141154258,1, J
201152511,[[176.458621]],[[-5.236288]],[[11.363]],29.67541932,2004.499764,1.72201199,1, J
201152601,[[174.865274]],[[-5.234032]],[[15.373]],38.89471467,1977.415663,5.139078126,1, J
201154313,[[175.951333]],[[-5.193139]],[[14.239]],24.65298465,1990.523409,0.857984762,1, J
201154373,[[176.942004]],[[-5.19164]],[[16.525]],0.245037228,1977.338055,0.141141443,1, J
201154502,[[175.820624]],[[-5.18872]],[[16.446]],35.26692412,1990.315049,1.856272877,1, J
201155103,[[176.644964]],[[-5.173218]],[[16.11]],40.03443312,1977.402084,8.345612086,1, J
201155177,[[176.665722]],[[-5.171913]],[[14.632]],6.686830778,1981.678431,2.8919013,1, C
201156121,[[172.972655]],[[-5.149434]],[[14.69]],28.96452411,1986.57428,1.742196893,1, J
201156403,[[172.94918]],[[-5.142983]],[[15.947]],35.26702565,1990.295987,1.957155651,1, J
201156414,[[172.958439]],[[-5.142611]],[[15.426]],38.99445555,1986.597205,1.993189239,1, J
201156882,[[173.086982]],[[-5.131429]],[[16.995]],29.21875936,2006.457388,0.997743391,1, J
201157270,[[173.50274]],[[-5.122417]],[[15.967]],35.00474073,1990.559091,1.236372395,1, J
201157465,[[173.099127]],[[-5.117228]],[[15.251]],38.99440042,1986.57767,2.042160159,1, J
201158453,[[173.980706]],[[-5.093875]],[[14.69]],7.077647435,1980.478513,5.152038958,1, E
201158504,[[173.874939]],[[-5.092688]],[[14.844]],35.26720169,1990.318805,2.026330331,1, J
201158991,[[171.120933]],[[-5.07988]],[[17.707]],29.32779419,1986.60572,1.805149027,1, J
201159088,[[175.772965]],[[-5.078063]],[[11.725]],34.6878349,1981.530854,2.031352529,1, J
201159893,[[173.484716]],[[-5.059053]],[[16.768]],35.26720091,1990.315807,1.954607898,1, J
201160212,[[175.382957]],[[-5.051541]],[[13.986]],34.687784,1981.536427,1.621859378,1, J
201160323,[[175.714555]],[[-5.048762]],[[18.238]],22.2702128,1978.497342,4.283881898,1, E
201160409,[[175.193994]],[[-5.046366]],[[16.532]],40.06238177,1977.404252,9.150804192,1, J
201160915,[[173.77296]],[[-5.03484]],[[15.091]],39.06162648,1986.590776,2.434860798,1, J
201161372,[[172.280692]],[[-5.0242]],[[14.768]],35.03407061,1990.558581,1.904823556,1, J
201161425,[[174.765314]],[[-5.022939]],[[15.027]],37.06631186,1986.616079,2.478068275,1, J
201161715,[[174.615319]],[[-5.015625]],[[14.652]],10.49530237,1986.425291,18.44555057,1, E
201162999,[[174.915821]],[[-4.984468]],[[8.819]],21.08286059,1996.439158,1.724141283,1, J
201163095,[[173.963978]],[[-4.982533]],[[16.046]],13.9914081,1990.735345,1.636935156,1, J
201163588,[[172.293466]],[[-4.971273]],[[15.689]],30.94438244,1986.53222,1.549107574,1, J
201164031,[[174.983106]],[[-4.960814]],[[8.569]],25.75619539,1986.617611,2.207669457,1, J
201165050,[[172.745281]],[[-4.93746]],[[15.97]],35.26730346,1990.313993,1.73360059,1, J
201165265,[[173.547475]],[[-4.93254]],[[16.27]],7.843966657,1978.522988,1.609830454,1, J
201167705,[[171.21116]],[[-4.873823]],[[17.415]],34.68579244,1981.541187,2.418152401,1, J
201167905,[[173.130418]],[[-4.869399]],[[13.577]],32.18126194,1986.53997,2.0265427,1, J
201168229,[[169.968288]],[[-4.860462]],[[16.437]],20.6462583,1977.424732,2.613115548,1, J
201168882,[[176.239018]],[[-4.843871]],[[15.677]],32.15572458,1986.588913,2.382161672,1, J
201168957,[[172.011627]],[[-4.842066]],[[14.672]],38.92775112,1986.640831,1.808070841,1, J
201169812,[[174.639737]],[[-4.821357]],[[16.546]],20.64561074,1977.425987,2.539878778,1, J
201170206,[[172.924186]],[[-4.811668]],[[15.137]],29.30783326,1986.627854,1.642655352,1, J
201170680,[[173.796812]],[[-4.800618]],[[14.419]],34.68830611,1981.532934,2.412885291,1, J
201171121,[[173.634164]],[[-4.789709]],[[15.347]],35.26719035,1990.314968,1.865664397,1, J
201171442,[[170.048569]],[[-4.78242]],[[14.656]],40.01674098,1977.427014,5.730611329,1, J
201171815,[[170.835435]],[[-4.772785]],[[14.436]],35.26779504,1990.308864,2.972075122,1, J
201172326,[[173.9338]],[[-4.761159]],[[15.89]],40.04486538,1977.401287,8.363096579,1, J
201172593,[[169.960858]],[[-4.754478]],[[13.341]],14.26825848,1990.170625,2.067186065,1, J
201172705,[[175.655676]],[[-4.75202]],[[15.49]],39.02792405,1986.571536,2.620988532,1, J
201172764,[[173.824456]],[[-4.750689]],[[16.362]],40.01649318,1977.412215,5.53135512,1, J
201172765,[[170.883908]],[[-4.750682]],[[14.128]],35.26749681,1990.316992,1.773120501,1, J
201172833,[[173.882583]],[[-4.749096]],[[13.552]],0.10220708,1977.324992,0.058871278,1, J
201173097,[[172.795669]],[[-4.742071]],[[16.069]],40.01654544,1977.4067,5.176242677,1, J
201173390,[[169.162868]],[[-4.735153]],[[12.964]],16.99537561,1983.429546,12.44053103,1, E
201173704,[[174.591434]],[[-4.7273]],[[14.943]],40.06745983,1977.482419,22.13942814,1, J
201173845,[[174.596523]],[[-4.723871]],[[15.733]],40.01877912,1977.466582,9.061062596,1, J
201173952,[[173.049691]],[[-4.721099]],[[14.622]],39.06482682,1986.587574,1.293781822,1, J
201174004,[[169.005579]],[[-4.719864]],[[13.379]],32.15547859,1986.591267,2.124441069,1, J
201174640,[[170.684537]],[[-4.70579]],[[15.193]],29.21302419,1979.701889,3.822870616,1, J
201174763,[[175.295967]],[[-4.7028]],[[15.077]],30.42849683,1986.594194,1.800721199,1, J
201175161,[[173.997891]],[[-4.693706]],[[15.517]],40.03641595,1977.404095,8.730687844,1, J
201175283,[[168.847448]],[[-4.690607]],[[12.874]],22.18056263,1996.452416,1.280889812,1, J
201175515,[[169.813123]],[[-4.684666]],[[13.223]],0.923758903,1977.65008,5.599775888,1, J
201175794,[[169.001583]],[[-4.677786]],[[15.815]],25.79597501,1986.569459,2.427673717,1, J
201175819,[[172.405808]],[[-4.677205]],[[16.651]],32.15276606,1986.58457,2.056635093,1, J
201176672,[[169.150206]],[[-4.656546]],[[13.98]],27.21934589,1990.353012,12.28313314,1, J
201177343,[[169.234376]],[[-4.640988]],[[17.874]],32.15875198,1986.577881,2.966057867,1, J
201177440,[[169.065739]],[[-4.638728]],[[14.031]],32.31096852,1993.267121,1.229938384,1, J
201178756,[[173.703346]],[[-4.606855]],[[16.256]],40.01624392,1977.420554,5.536629866,1, J
201179300,[[172.039796]],[[-4.593633]],[[17.405]],29.33125127,1986.585456,1.476211918,1, J
201179986,[[169.353087]],[[-4.577482]],[[18.201]],34.69017759,1981.53224,2.115903508,1, J
201180111,[[173.093545]],[[-4.574422]],[[16.366]],38.95511778,1979.767701,1.520851713,1, J
201180326,[[169.979562]],[[-4.569456]],[[14.554]],7.851932451,1978.472968,1.575926275,1, J
201181269,[[173.602152]],[[-4.546114]],[[16.617]],17.90487828,1986.619024,1.780786008,1, J
201181629,[[169.37737]],[[-4.537219]],[[14.833]],7.851959081,1978.473272,1.181655459,1, J
201182079,[[176.176699]],[[-4.526221]],[[14.645]],40.03843532,1977.416082,9.290924497,1, J
201182160,[[175.88122]],[[-4.524479]],[[16.142]],34.68645948,1981.538167,2.68907842,1, J
201182744,[[170.312854]],[[-4.511892]],[[16.42]],32.1814955,1986.548648,2.1357068,1, J
201182911,[[172.710419]],[[-4.507613]],[[15.516]],0.996561076,1978.090258,2.3075295,1, E
201183248,[[171.933767]],[[-4.499836]],[[16.32]],35.03384561,1990.542593,1.106836058,1, J
201183291,[[173.912525]],[[-4.498682]],[[13.917]],22.05424639,1996.690313,1.830730174,1, J
201183767,[[176.501329]],[[-4.487087]],[[17.804]],39.80523359,1978.919797,1.678071612,1, J
201184068,[[173.497149]],[[-4.479944]],[[14.135]],0.794282331,1977.576044,2.608426703,1, E
201184075,[[169.062403]],[[-4.479741]],[[16.535]],0.245139823,1977.304366,0.563683976,1, J
201184413,[[174.137393]],[[-4.471713]],[[12.849]],25.39335379,1990.541863,2.469161262,1, J
201184539,[[172.74915]],[[-4.468686]],[[16.323]],35.0229576,1990.555398,2.246216583,1, J
201184699,[[168.948777]],[[-4.464484]],[[14.747]],32.15543693,1986.586698,2.336222267,1, J
201185204,[[172.70218]],[[-4.452692]],[[13.11]],38.98189575,1986.62501,3.028304636,1, J
201185628,[[175.951182]],[[-4.442723]],[[15.513]],40.02141106,1977.395028,6.013819913,1, J
201185897,[[169.468665]],[[-4.435642]],[[17.149]],32.15792778,1986.585612,2.358367883,1, J
201186781,[[175.823118]],[[-4.415102]],[[17.005]],29.62907847,2000.448255,2.58698158,1, J
201186787,[[176.693394]],[[-4.414975]],[[16.586]],34.69249065,1981.522942,2.592414204,1, J
201186910,[[172.958066]],[[-4.411743]],[[14.741]],9.631399822,1977.425,5.502629727,1, J
201187490,[[175.819312]],[[-4.39738]],[[15.339]],29.90946342,2000.928747,1.967048321,1, J
201187814,[[170.517335]],[[-4.389533]],[[14.621]],40.0322375,1977.406224,8.266082077,1, J
201187840,[[169.416926]],[[-4.388918]],[[14.137]],13.98303007,1990.748305,2.499673263,1, J
201188196,[[169.002303]],[[-4.38033]],[[16.505]],29.19136542,1986.589458,3.24593293,1, J
201189827,[[169.771137]],[[-4.341478]],[[14.454]],13.99159821,1990.735831,1.550690332,1, J
201189859,[[175.861734]],[[-4.340725]],[[15.479]],35.03383936,1990.538033,2.277556574,1, J
201189985,[[170.924324]],[[-4.337831]],[[12.43]],32.15280461,1986.611139,1.812070698,1, J
201190037,[[176.370255]],[[-4.336807]],[[16.07]],40.01656425,1977.415095,6.081073043,1, J
201190754,[[176.341228]],[[-4.319958]],[[14.863]],34.68728551,1981.53129,2.127146498,1, J
201191068,[[169.254655]],[[-4.312807]],[[14.938]],26.78546881,1991.930988,1.733809907,1, J
201191250,[[173.103604]],[[-4.307878]],[[16.553]],40.01743838,1977.409751,8.173294735,1, J
201191433,[[171.215288]],[[-4.303816]],[[14.506]],40.03023889,1977.41006,8.019173894,1, J
201191470,[[172.56694]],[[-4.303012]],[[14.633]],35.2667663,1990.316388,1.674569294,1, J
201192079,[[175.389117]],[[-4.288203]],[[12.224]],35.03374993,1990.546747,2.304306036,1, J
201193175,[[169.620306]],[[-4.262307]],[[17.069]],32.15569033,1986.587695,2.121973234,1, J
201193490,[[170.26568]],[[-4.25455]],[[15.188]],7.851944424,1978.472589,1.204617229,1, J
201194206,[[173.430444]],[[-4.237575]],[[17.021]],32.12566029,1986.608797,2.162601022,1, J
201195204,[[169.579743]],[[-4.214046]],[[14.015]],35.26783192,1990.314898,1.686007185,1, J
201195383,[[174.692986]],[[-4.210027]],[[13.622]],35.32563563,1990.238727,2.106431802,1, J
201195647,[[176.907003]],[[-4.203917]],[[10.786]],23.5213679,1984.854178,19.21416061,1, J
201197348,[[177.094973]],[[-4.164393]],[[15.135]],14.90996578,1992.114529,2.4725106,1, C
201197411,[[175.956253]],[[-4.162749]],[[15.944]],22.06761068,1996.676582,1.993754724,1, J
201197767,[[172.918929]],[[-4.154777]],[[18.097]],28.02859116,1977.390673,1.903175028,1, J
201197804,[[173.909564]],[[-4.153961]],[[17.519]],34.68424258,1981.541238,2.635123386,1, J
201197934,[[176.622899]],[[-4.151156]],[[17.05]],7.843944669,1978.526198,1.365943795,1, J
201198340,[[173.927952]],[[-4.141088]],[[16.716]],40.01653253,1977.430783,6.486896806,1, J
201199552,[[173.980362]],[[-4.113581]],[[14.464]],22.09327199,1996.615357,1.598822792,1, J
201199862,[[170.486519]],[[-4.106329]],[[15.578]],34.68648393,1981.540711,2.520840034,1, J
201200222,[[169.650266]],[[-4.097783]],[[15.647]],22.0547011,1996.687632,1.772337079,1, J
201202614,[[175.124332]],[[-4.042596]],[[15.505]],40.01688947,1977.414605,5.514727228,1, J
201204001,[[176.79744]],[[-4.010529]],[[15.548]],40.03021805,1977.402179,7.094328881,1, J
201204133,[[170.120182]],[[-4.007583]],[[14.062]],35.32674707,1990.271305,3.784269308,1, J
201204268,[[174.93142]],[[-4.00426]],[[17.729]],0.804112281,1977.264513,4.135173442,1, J
201205469,[[169.117142]],[[-3.97544]],[[14.887]],3.471278471,1980.352932,2.0632266,1, C
201205589,[[172.685984]],[[-3.972902]],[[16.864]],39.02824274,1986.568919,2.6186194,1, J
201205648,[[173.905006]],[[-3.971625]],[[18.312]],22.40223859,1996.318234,1.779432616,1, J
201205683,[[176.147864]],[[-3.970875]],[[16.244]],0.288982052,1977.339987,0.56027116,1, E
201206370,[[176.321071]],[[-3.953716]],[[16.935]],29.93294992,1986.575582,1.958133033,1, J
201206449,[[169.13179]],[[-3.951911]],[[17.273]],36.31234314,2006.490906,3.108657511,1, J
201206496,[[170.55707]],[[-3.950814]],[[12.324]],34.68637885,1981.539255,3.079968373,1, J
201207683,[[173.71027]],[[-3.92322]],[[10.644]],28.74209336,2002.316738,5.826314732,1, J
201208431,[[174.74564]],[[-3.905585]],[[14.409]],10.00361541,1982.523064,2.7031946,1, C
201209256,[[172.259425]],[[-3.885179]],[[16.399]],22.17238649,1994.985451,1.454593627,1, J
201209715,[[171.877048]],[[-3.874677]],[[14.717]],39.02833567,1986.56707,2.290236315,1, J
201209802,[[172.584629]],[[-3.872883]],[[17.027]],38.36582241,1978.50893,2.103531274,1, J
201210207,[[175.87265]],[[-3.862779]],[[18.357]],29.69791254,1986.592242,2.692273233,1, J
201210424,[[175.658427]],[[-3.85787]],[[12.081]],29.35227016,1986.566109,2.267176973,1, J
201210448,[[176.38818]],[[-3.857128]],[[14.773]],28.23471849,1990.503319,2.367197396,1, J
201211635,[[173.585688]],[[-3.829344]],[[13.145]],34.68806811,1981.528462,2.165165662,1, J
201211646,[[173.298333]],[[-3.829189]],[[14.23]],34.6866231,1981.539217,2.692169223,1, J
201213056,[[174.752914]],[[-3.794295]],[[13.828]],2.514187252,1977.648702,13.46818597,1, J
201216877,[[172.85903]],[[-3.714844]],[[14.756]],35.2560865,1990.312334,2.335986579,1, J
201218713,[[172.467138]],[[-3.682068]],[[16.666]],28.74214682,2002.157097,1.71468654,1, J
201219206,[[173.362277]],[[-3.674474]],[[13.117]],40.01671183,1977.420977,5.538522626,1, J
201219907,[[179.93152]],[[-3.663535]],[[15.553]],28.40586678,1977.368806,1.151473169,1, J
201222171,[[171.051988]],[[-3.627183]],[[15.726]],30.9174567,1986.60298,1.326435251,1, J
201222222,[[176.450362]],[[-3.626345]],[[10.187]],30.67394987,1996.658178,2.110136609,1, J
201222515,[[179.568154]],[[-3.622174]],[[13.905]],29.3978285,2004.795928,1.648941901,1, J
201222543,[[173.696891]],[[-3.621742]],[[16.389]],38.99446702,1986.599473,1.770370848,1, J
201224875,[[174.125979]],[[-3.586121]],[[9.296]],29.17336036,1986.633302,1.771492713,1, J
201225697,[[174.863028]],[[-3.574988]],[[16.373]],0.245059609,1977.333749,0.141154335,1, J
201226551,[[170.01554]],[[-3.562423]],[[18.001]],10.78900062,1983.211333,1.423429735,1, J
201230126,[[179.350134]],[[-3.510336]],[[15.029]],28.40324174,1977.390354,1.809894821,1, J
201231940,[[174.120612]],[[-3.482449]],[[18.108]],0.573033904,1977.511754,0.30691544,1, C
201232798,[[178.654097]],[[-3.469397]],[[16.579]],39.02859039,1986.584299,4.238956564,1, J
201233351,[[169.105557]],[[-3.461027]],[[15.308]],20.57305846,1977.379119,1.352018836,1, J
201233959,[[174.219895]],[[-3.451862]],[[12.441]],29.10202224,2006.282041,3.873517261,1, J
201234426,[[172.215223]],[[-3.445317]],[[14.929]],1.189876465,1978.162801,4.923603908,1, J
201234533,[[178.815812]],[[-3.44376]],[[9.123]],20.36103011,1996.432537,1.401763754,1, J
201235043,[[170.824583]],[[-3.436551]],[[12.131]],32.15568602,1986.597075,1.79631259,1, J
201235723,[[179.439845]],[[-3.426445]],[[14.234]],28.40636408,1977.376257,1.924110238,1, J
201235869,[[179.711148]],[[-3.42426]],[[16.865]],23.02095481,1995.698758,1.829935134,1, J
201236730,[[170.967405]],[[-3.41128]],[[17.125]],39.06259327,1986.591057,2.362339399,1, J
201238068,[[174.080165]],[[-3.39011]],[[14.234]],39.06174573,1986.575996,1.894139899,1, J
201238110,[[179.70593]],[[-3.389389]],[[14.904]],7.907364687,1980.672976,1.5628731,1, C
201238163,[[173.262802]],[[-3.388773]],[[15.279]],1.082953584,1977.366514,1.1051726,1, C
201238654,[[172.164449]],[[-3.381695]],[[15.343]],0.171137838,1977.406714,0.276268576,1, J
201238932,[[172.162028]],[[-3.377327]],[[9.254]],0.228183644,1977.349435,0.26955152,1, J
201239039,[[170.271415]],[[-3.375525]],[[16.854]],25.31954482,2000.272157,2.021267757,1, J
201239401,[[173.052956]],[[-3.370242]],[[15.042]],0.905492472,1977.945172,1.0950358,1, C
201239544,[[170.234793]],[[-3.367751]],[[14.853]],32.1557169,1986.591109,2.324280735,1, J
201240429,[[179.946215]],[[-3.354373]],[[15.63]],34.69547309,1981.530596,2.316162045,1, J
201240573,[[179.301579]],[[-3.35216]],[[16.051]],28.40596935,1977.3766,1.947776584,1, J
201243013,[[172.302601]],[[-3.315373]],[[16.987]],34.68917014,1981.527279,2.051148148,1, J
201245093,[[169.248072]],[[-3.284015]],[[16.753]],22.09391863,1996.625225,1.526685896,1, J
201246021,[[172.60103]],[[-3.269961]],[[10.612]],39.43675875,2009.82397,6.051569396,1, J
201246601,[[179.471675]],[[-3.26033]],[[16.99]],37.05217225,1986.566389,2.604850022,1, J
201246763,[[179.524835]],[[-3.257834]],[[11.928]],0.102122389,1977.300762,0.058822496,1, J
201247091,[[179.70965]],[[-3.25257]],[[13.51]],25.5486707,1990.234941,1.204885058,1, J
201247174,[[172.944118]],[[-3.251258]],[[15.509]],13.99147073,1990.735246,1.550394142,1, J
201247497,[[177.946552]],[[-3.246116]],[[16.77]],2.754050753,1977.903132,1.0949373,1, C
201248722,[[172.074343]],[[-3.227231]],[[11.573]],34.68893785,1981.534027,2.025895653,1, J
201249233,[[178.769316]],[[-3.219531]],[[11.482]],14.72823472,1989.238534,1.68755402,1, J
201249344,[[171.9883]],[[-3.217489]],[[16.68]],33.87353827,2000.37809,1.135955588,1, J
201250870,[[170.099433]],[[-3.19432]],[[14.605]],40.05688064,1977.402536,8.699476654,1, J
201250998,[[169.502056]],[[-3.192608]],[[9.927]],38.73060149,1978.706002,9.029799862,1, J
201251225,[[170.868319]],[[-3.189236]],[[11.914]],32.16051837,1986.573235,2.739789574,1, J
201252736,[[171.090426]],[[-3.166179]],[[16.365]],37.08322312,1986.603761,1.534428597,1, J
201253025,[[179.332673]],[[-3.16183]],[[12.858]],3.392992382,1977.390599,7.178686775,1, E
201253326,[[177.884207]],[[-3.157387]],[[16.925]],39.99902541,1978.561209,1.271350593,1, J
201255815,[[169.116195]],[[-3.119161]],[[16.577]],32.1767332,1986.545126,1.875636036,1, J
201257461,[[178.161109]],[[-3.094936]],[[11.511]],50.23432878,1995.382907,12.648925,1, E
201257618,[[169.859597]],[[-3.092691]],[[15.073]],32.15584672,1986.586799,2.350290361,1, J
201258976,[[177.908347]],[[-3.072563]],[[11.216]],37.39868769,1981.321835,2.649577775,1, J
201259151,[[169.893309]],[[-3.070101]],[[16.76]],32.15623703,1986.596567,2.023099684,1, J
201259938,[[171.395778]],[[-3.058887]],[[19.349]],38.96192479,1979.763054,1.874865003,1, J
201260589,[[171.404646]],[[-3.048661]],[[15.193]],30.31255639,1986.584824,1.250893077,1, J
201262557,[[179.218805]],[[-3.018489]],[[15.133]],34.68622824,1981.543734,2.716447775,1, J
201263928,[[169.350897]],[[-2.996721]],[[16.369]],22.05409728,1995.215425,0.250785309,1, J
201264164,[[170.989857]],[[-2.993558]],[[13.856]],34.68886896,1981.527451,2.030361461,1, J
201264302,[[169.598013]],[[-2.991577]],[[13.879]],0.212213298,1977.274665,0.39721166,1, C
201264547,[[177.996028]],[[-2.987594]],[[11.388]],39.06020226,1986.578871,2.637069413,1, J
201265634,[[169.372084]],[[-2.970505]],[[16.713]],32.16195995,1986.593516,2.501943257,1, J
201266025,[[170.759517]],[[-2.965009]],[[10.949]],13.06353186,1988.890182,7.829029901,1, J
201269874,[[171.058179]],[[-2.907241]],[[15.483]],13.96717111,1990.810249,1.812220937,1, J
201270176,[[170.132598]],[[-2.902582]],[[12.452]],1.578198138,1977.425374,3.2135274,1, E
201270464,[[170.13348]],[[-2.898169]],[[9.392]],1.578162319,1977.426053,3.2515349,1, E
201275316,[[180.180384]],[[-2.824307]],[[12.4]],13.83872031,1986.588904,1.088438075,1, J
201277614,[[169.996826]],[[-2.789401]],[[14.946]],20.6438413,1977.428798,4.263556266,1, J
201280312,[[169.811017]],[[-2.748943]],[[13.636]],35.03001033,1990.54065,1.174384426,1, J
201284286,[[169.367339]],[[-2.68827]],[[15.901]],35.98529487,1978.947782,2.856198509,1, J
201285475,[[178.669936]],[[-2.670289]],[[13.483]],22.17995651,1994.974783,1.630451601,1, J
201288809,[[179.671275]],[[-2.617846]],[[13.419]],27.50282148,2002.602441,3.28526487,1, J
201289390,[[178.202264]],[[-2.608479]],[[15.202]],13.41841006,1990.522942,1.527551858,1, J
201289997,[[180.131255]],[[-2.599838]],[[15.109]],0.245020553,1977.34311,0.141131839,1, J
201291257,[[174.076364]],[[-2.580086]],[[14.741]],28.9679906,1986.595487,2.78130092,1, J
201291492,[[169.72073]],[[-2.576596]],[[11.856]],39.03324872,1986.59084,2.465475279,1, J
201291843,[[178.420842]],[[-2.571776]],[[13.679]],35.01221017,1990.534696,1.736748047,1, J
201291907,[[178.540263]],[[-2.570987]],[[14.621]],29.1967702,1986.607657,1.890958039,1, J
201291936,[[179.407383]],[[-2.570505]],[[12.806]],0.102194972,1977.263977,0.058864304,1, J
201291975,[[178.125019]],[[-2.569793]],[[14.374]],20.6452732,1977.425131,1.804402806,1, J
201292613,[[174.175346]],[[-2.56042]],[[15.085]],38.89037546,1977.414613,3.460087047,1, J
201295312,[[174.01163]],[[-2.520881]],[[12.126]],5.656450617,1978.718718,4.0475947,1, C
201299017,[[173.813217]],[[-2.465645]],[[15.127]],29.30732924,1996.573498,3.930197481,1, J
201302685,[[173.044654]],[[-2.410965]],[[16.48]],1.960392411,1978.88956,7.779958593,1, J
201303701,[[178.404045]],[[-2.395873]],[[16.139]],19.90348436,1986.570814,1.929540327,1, J
201306196,[[179.883469]],[[-2.357578]],[[12.725]],3.629435869,1979.459401,3.268039194,1, E
201309204,[[172.907655]],[[-2.313636]],[[13.411]],32.15546589,1986.594424,1.857028781,1, J
201310032,[[179.764952]],[[-2.301899]],[[16.397]],0.245059431,1977.333276,0.141154232,1, J
201312438,[[180.097458]],[[-2.266611]],[[16.023]],28.40145341,1977.388114,2.291452382,1, J
201312763,[[172.505609]],[[-2.261749]],[[14.027]],30.67545237,1986.594185,2.230472937,1, J
201313341,[[179.828152]],[[-2.25319]],[[12.895]],30.67732995,1986.590866,3.159604622,1, J
201314531,"[[180.299414]
 [180.299414]]","[[-2.236815]
 [-2.236815]]","[[14.329]
 [14.329]]",33.0522946,2000.3926,1.629312675,1, J
201315414,[[179.232505]],[[-2.223473]],[[15.378]],28.21790367,1990.524386,1.160895555,1, J
201318197,[[178.388282]],[[-2.180831]],[[12.769]],26.46265932,1990.340051,10.67703967,1, J
201320697,[[179.526481]],[[-2.142607]],[[14.589]],25.51523991,1981.697946,2.835229,1, J
201321604,[[170.729998]],[[-2.129746]],[[16.471]],27.99758087,1990.724846,1.43167067,1, J
201321817,[[179.704461]],[[-2.126408]],[[16.389]],28.40892787,1977.368275,1.270871032,1, J
201323052,[[178.934559]],[[-2.1079]],[[12.495]],34.68746031,1981.527366,2.089699804,1, J
201324549,[[171.235916]],[[-2.085164]],[[12.146]],2.519398617,1979.51226,1.4608299,1, E
201326193,[[174.26785]],[[-2.06074]],[[14.619]],22.0545018,1996.68999,1.777445035,1, J
201329742,[[172.905073]],[[-2.007546]],[[16.812]],29.3299389,1986.612026,2.411289087,1, J
201330013,[[172.323228]],[[-2.003737]],[[14.717]],1.960946246,1978.97377,4.560597627,1, J
201330992,[[173.16801]],[[-1.990118]],[[17.115]],22.1174614,1996.604363,1.545351715,1, J
201332108,[[171.566368]],[[-1.974293]],[[14.856]],34.68895715,1981.534879,2.950627326,1, J
201333466,[[178.177142]],[[-1.953332]],[[14.905]],10.99852287,1981.85437,3.234205871,1, E
201334133,[[173.742716]],[[-1.942587]],[[16.464]],29.32965765,1986.614514,2.561463251,1, J
201334591,[[178.71451]],[[-1.93616]],[[15.727]],28.40256261,1977.380365,1.435829256,1, J
201338232,[[178.681079]],[[-1.881853]],[[15.421]],40.03507239,1977.391517,6.705579279,1, J
201338508,[[169.303502]],[[-1.877976]],[[14.364]],5.734533704,1981.605805,2.884628,1, C
201339075,[[178.959732]],[[-1.869955]],[[13.496]],40.01328332,1977.418926,5.239522996,1, J
201340068,[[171.553827]],[[-1.856017]],[[16.327]],1.955249052,1979.012216,3.671807227,1, J
201340536,[[170.136857]],[[-1.848945]],[[13.079]],38.15404621,2014.951138,1.733401469,1, J
201341418,[[173.116388]],[[-1.835968]],[[16.435]],1.957233226,1978.967502,4.826925813,1, J
201341786,[[169.849162]],[[-1.830557]],[[16.359]],34.68985835,1981.534048,2.499074775,1, J
