tic_id,disp_E,disp_N,disp_J,disp_S,disp_B,maxcount
7693939,0,0,10,0,0,10
157545634,0,0,10,0,0,10
47936780,0,0,3,0,7,7
336258561,0,0,0,0,10,10
121020683,0,0,1,0,9,9
158276570,0,0,0,0,10,10
237133701,0,0,10,0,0,10
164415564,0,0,10,0,0,10
158387865,1,0,0,0,9,9
158555868,10,0,0,0,0,10
7851959,0,0,10,0,0,10
121660890,9,0,1,0,0,9
405683747,0,0,10,0,0,10
158416443,10,0,0,0,0,10
390052980,0,0,10,0,0,10
48305037,6,0,4,0,0,6
7902034,0,0,10,0,0,10
230295916,0,0,0,0,10,10
121660905,10,0,0,0,0,10
120627147,0,0,0,0,10,10
157952500,0,0,10,0,0,10
123490100,10,0,0,0,0,10
164415635,0,0,10,0,0,10
279911834,0,0,0,0,10,10
157545252,0,0,10,0,0,10
7851718,10,0,0,0,0,10
48451718,0,0,10,0,0,10
279916080,0,0,10,0,0,10
289573273,0,0,10,0,0,10
159050162,0,0,10,0,0,10
298965036,10,0,0,0,0,10
120419420,0,0,10,0,0,10
399914819,1,0,9,0,0,9
164409599,10,0,0,0,0,10
158485009,0,0,10,0,0,10
399866400,0,0,10,0,0,10
390052505,10,0,0,0,0,10
122884992,10,0,0,0,0,10
159216379,10,0,0,0,0,10
357719184,0,0,10,0,0,10
122294246,0,0,6,0,4,6
123228503,5,0,4,0,1,5
7902453,0,0,10,0,0,10
123315692,0,0,10,0,0,10
48188899,0,0,10,0,0,10
7718097,10,0,0,0,0,10
158727767,10,0,0,0,0,10
123492299,0,0,0,0,10,10
123550840,0,0,10,0,0,10
237186877,10,0,0,0,0,10
399826407,10,0,0,0,0,10
120257250,0,0,0,0,10,10
122597212,0,0,0,0,10,10
237193017,0,0,0,0,10,10
352009446,0,0,0,0,10,10
158108559,0,0,0,0,10,10
120422998,10,0,0,0,0,10
350815146,0,0,10,0,0,10
48503275,0,0,10,0,0,10
121015760,0,0,10,0,0,10
123205883,10,0,0,0,0,10
121460144,0,0,0,0,10,10
63004685,0,0,0,0,10,10
123317978,0,0,10,0,0,10
399914818,10,0,0,0,0,10
158427997,0,0,10,0,0,10
122597418,0,0,10,0,0,10
63004329,10,0,0,0,0,10
158393622,3,0,0,0,7,7
7676980,0,0,10,0,0,10
157800667,10,0,0,0,0,10
7900432,0,0,0,0,10,10
47822054,0,0,0,0,10,10
157806789,0,0,0,0,10,10
383722040,10,0,0,0,0,10
158490955,0,0,10,0,0,10
122443967,0,0,10,0,0,10
121660904,10,0,0,0,0,10
164416580,0,0,10,0,0,10
120683427,10,0,0,0,0,10
48505755,10,0,0,0,0,10
164455254,0,0,10,0,0,10
357793163,10,0,0,0,0,10
123313014,0,0,0,0,10,10
159169838,10,0,0,0,0,10
158416520,10,0,0,0,0,10
158664134,0,0,0,0,10,10
399793817,0,0,10,0,0,10
158417293,0,0,3,0,7,7
1716845644,10,0,0,0,0,10
122957621,0,0,10,0,0,10
288753967,0,0,0,0,10,10
158278492,0,0,10,0,0,10
159573299,10,0,0,0,0,10
390061199,10,0,0,0,0,10
289461906,0,0,10,0,0,10
399866788,0,0,10,0,0,10
122597845,0,0,10,0,0,10
158926326,0,0,10,0,0,10
230282500,10,0,0,0,0,10
123444706,10,0,0,0,0,10
159716484,0,0,10,0,0,10
159098731,0,0,10,0,0,10
159106975,10,0,0,0,0,10
298894286,0,0,10,0,0,10
123361934,0,0,0,0,10,10
121796263,0,0,10,0,0,10
123495216,0,0,10,0,0,10
121108220,0,0,0,0,10,10
158631290,0,0,2,0,8,8
288755541,0,0,10,0,0,10
299033120,0,0,10,0,0,10
164526844,0,0,10,0,0,10
123357376,0,0,10,0,0,10
123499454,4,0,2,0,4,4
120686652,10,0,0,0,0,10
122069555,0,0,10,0,0,10
159105428,0,0,5,0,5,5
237190586,0,0,0,0,10,10
351767857,0,0,10,0,0,10
120319448,0,0,0,0,10,10
158113583,10,0,0,0,0,10
159522785,0,0,7,0,3,7
122070879,5,0,0,0,5,5
164415805,0,0,0,0,10,10
137755186,0,0,10,0,0,10
121112251,10,0,0,0,0,10
399860455,10,0,0,0,0,10
288754367,10,0,0,0,0,10
357723858,0,0,10,0,0,10
164411305,10,0,0,0,0,10
383750347,0,0,0,0,10,10
122139730,10,0,0,0,0,10
121598581,10,0,0,0,0,10
159102488,0,0,0,0,10,10
159522276,0,0,0,0,10,10
123316509,10,0,0,0,0,10
159104539,0,0,10,0,0,10
122603455,10,0,0,0,0,10
336409379,10,0,0,0,0,10
157589677,0,0,10,0,0,10
158839384,0,0,8,0,2,8
158844163,10,0,0,0,0,10
158721972,0,0,10,0,0,10
48305488,10,0,0,0,0,10
157851620,10,0,0,0,0,10
158220065,0,0,10,0,0,10
157647700,0,0,0,0,10,10
164646288,10,0,0,0,0,10
399867402,0,0,4,0,6,6
164784851,0,0,10,0,0,10
159308143,0,0,0,0,10,10
121015523,0,0,0,0,10,10
159448592,10,0,0,0,0,10
158491748,0,0,10,0,0,10
157798931,10,0,0,0,0,10
159377590,0,0,10,0,0,10
237125674,0,0,10,0,0,10
230290078,0,0,10,0,0,10
159576773,0,0,10,0,0,10
164782875,0,0,1,0,9,9
120960878,0,0,0,0,10,10
121731381,0,0,10,0,0,10
121945001,9,0,0,1,0,9
121604042,10,0,0,0,0,10
158393165,10,0,0,0,0,10
48139422,10,0,0,0,0,10
121216458,10,0,0,0,0,10
336325670,10,0,0,0,0,10
120253842,10,0,0,0,0,10
120355060,10,0,0,0,0,10
289527203,10,0,0,0,0,10
336403131,10,0,0,0,0,10
120106742,0,0,10,0,0,10
123355845,0,0,0,0,10,10
164556504,0,0,0,0,10,10
158111193,0,0,0,0,10,10
137341558,0,0,0,0,10,10
123234364,0,0,10,0,0,10
158726422,10,0,0,0,0,10
158842454,0,0,1,0,9,9
121597593,0,0,0,0,10,10
357791813,10,0,0,0,0,10
120499492,0,0,0,0,10,10
352015012,2,0,4,0,4,4
122885971,10,0,0,0,0,10
158485030,0,0,10,0,0,10
159049236,8,0,2,0,0,8
121734812,0,0,0,0,10,10
390207781,10,0,0,0,0,10
158272057,10,0,0,0,0,10
121940524,0,0,0,0,10,10
122598270,0,0,10,0,0,10
158990522,0,0,0,0,10,10
122070670,0,0,10,0,0,10
121788679,0,0,10,0,0,10
121014808,10,0,0,0,0,10
120628771,0,0,10,0,0,10
164728913,0,0,10,0,0,10
120497742,0,0,0,0,10,10
159767154,0,0,0,0,10,10
298966286,0,0,10,0,0,10
158390608,0,0,10,0,0,10
121548197,1,0,8,0,1,8
123009277,0,0,0,0,10,10
7902658,10,0,0,0,0,10
120173355,3,0,0,0,7,7
159766314,5,0,5,0,0,5
122601229,0,0,0,0,10,10
158631649,10,0,0,0,0,10
121598913,0,0,10,0,0,10
164881765,0,0,0,0,10,10
121216572,0,0,10,0,0,10
123490733,0,0,10,0,0,10
48132475,0,0,10,0,0,10
336211248,10,0,0,0,0,10
137555790,0,0,0,0,10,10
1882444915,1,0,2,0,7,7
120355028,10,0,0,0,0,10
230291518,10,0,0,0,0,10
120426208,0,0,10,0,0,10
230282288,10,0,0,0,0,10
351765702,0,0,0,0,10,10
164727635,0,0,10,0,0,10
158560879,0,0,0,0,10,10
48219049,0,0,10,0,0,10
298893197,0,0,0,0,10,10
121331692,0,0,10,0,0,10
48303903,0,0,10,0,0,10
336132744,0,0,10,0,0,10
350812962,10,0,0,0,0,10
399952960,0,0,10,0,0,10
158918135,0,0,10,0,0,10
157854713,0,0,10,0,0,10
137089188,0,0,10,0,0,10
122952168,0,0,9,0,1,9
288882898,0,0,0,0,10,10
159445566,0,0,0,0,10,10
399826900,10,0,0,0,0,10
122712080,0,0,10,0,0,10
351802908,0,0,10,0,0,10
122790889,0,0,0,0,10,10
158789515,10,0,0,0,0,10
237159016,0,0,0,0,10,10
121941681,0,0,10,0,0,10
7897594,0,0,10,0,0,10
157582984,0,0,0,0,10,10
159102749,0,0,1,0,9,9
164559688,0,0,0,0,10,10
122712115,0,0,0,0,10,10
123317046,0,0,10,0,0,10
158560856,0,0,10,0,0,10
336320587,0,0,0,0,10,10
1550348705,10,0,0,0,0,10
158923950,10,0,0,0,0,10
123206403,0,0,10,0,0,10
357795454,0,0,0,0,10,10
164675441,1,0,0,0,9,9
158169636,0,0,10,0,0,10
159175360,0,0,10,0,0,10
120576809,0,0,10,0,0,10
288642589,0,0,0,0,10,10
123317998,0,0,9,0,1,9
123230976,10,0,0,0,0,10
289457231,0,0,10,0,0,10
158730052,0,0,0,0,10,10
122064924,0,0,10,0,0,10
137412636,0,0,10,0,0,10
123015709,0,0,0,0,10,10
230298859,1,0,0,0,9,9
158389967,0,0,0,0,10,10
159718972,0,0,10,0,0,10
279918048,10,0,0,0,0,10
399825257,0,0,0,0,10,10
230287762,0,0,10,0,0,10
137760734,0,0,10,0,0,10
120499528,0,0,0,0,10,10
122839464,0,0,10,0,0,10
120571994,0,0,10,0,0,10
137406912,0,0,10,0,0,10
512507062,0,0,0,0,10,10
121119711,10,0,0,0,0,10
390127803,0,0,0,0,10,10
289081373,0,0,10,0,0,10
122601307,10,0,0,0,0,10
48352262,0,0,2,0,8,8
158556044,0,0,10,0,0,10
1882281533,10,0,0,0,0,10
351765684,0,0,0,0,10,10
298837412,0,0,0,0,10,10
1716778623,6,0,4,0,0,6
158934436,0,0,0,0,10,10
157807967,10,0,0,0,0,10
289315544,10,0,0,0,0,10
336329367,0,0,10,0,0,10
157856380,0,0,0,0,10,10
258285988,10,0,0,0,0,10
383752744,5,0,0,0,5,5
121013845,0,0,10,0,0,10
1716922626,0,0,0,0,10,10
383719332,0,0,10,0,0,10
121107277,0,0,6,0,4,6
1717120596,0,0,0,0,10,10
120898281,0,0,10,0,0,10
230298027,0,0,6,0,4,6
123317322,0,0,10,0,0,10
123412230,0,0,0,0,10,10
164458418,0,0,10,0,0,10
289459478,0,0,0,0,10,10
159450141,0,0,10,0,0,10
336405638,10,0,0,0,0,10
158487278,0,0,10,0,0,10
48028035,10,0,0,0,0,10
158488477,8,0,0,2,0,8
120355394,0,0,9,0,1,9
399861859,0,0,10,0,0,10
332629969,0,0,0,0,10,10
357723123,0,0,0,0,10,10
157851833,10,0,0,0,0,10
120107518,0,0,0,0,10,10
158274663,0,0,10,0,0,10
137411280,10,0,0,0,0,10
164656492,10,0,0,0,0,10
48354210,0,0,3,0,7,7
158394974,0,0,10,0,0,10
159303395,0,0,10,0,0,10
158114742,0,0,0,0,10,10
157694727,8,0,2,0,0,8
123409736,0,0,0,0,10,10
164781716,0,0,1,0,9,9
351802641,10,0,0,0,0,10
352009983,10,0,0,0,0,10
288883062,10,0,0,0,0,10
158723391,0,0,10,0,0,10
158726194,0,0,10,0,0,10
7682608,10,0,0,0,0,10
164416021,0,0,10,0,0,10
351684349,0,0,10,0,0,10
289014606,0,0,0,0,10,10
158993194,0,0,0,0,10,10
137410999,0,0,0,0,10,10
121598926,0,0,10,0,0,10
164415151,10,0,0,0,0,10
336206268,10,0,0,0,0,10
7694129,0,0,10,0,0,10
121086114,0,0,10,0,0,10
122841052,0,0,10,0,0,10
390131135,0,0,10,0,0,10
383752762,4,0,0,0,6,6
120419015,0,0,10,0,0,10
159441100,10,0,0,0,0,10
120253621,0,0,10,0,0,10
48304182,10,0,0,0,0,10
288642635,0,0,10,0,0,10
164648274,6,0,0,0,4,6
258271262,10,0,0,0,0,10
122137925,0,0,10,0,0,10
159100811,0,0,10,0,0,10
351681575,0,0,0,0,10,10
121731973,10,0,0,0,0,10
120314700,0,0,10,0,0,10
352014794,0,0,10,0,0,10
157586494,0,0,0,0,10,10
399950617,0,0,10,0,0,10
7900497,0,0,0,0,10,10
383720580,0,0,10,0,0,10
47628340,0,0,10,0,0,10
47822308,1,0,0,0,9,9
159105666,10,0,0,0,0,10
47731593,0,0,10,0,0,10
120356844,10,0,0,0,0,10
390061194,10,0,0,0,0,10
63007067,10,0,0,0,0,10
159099359,0,0,0,0,10,10
137089813,0,0,10,0,0,10
159101081,0,0,0,0,10,10
164677817,1,0,7,2,0,7
120258258,10,0,0,0,0,10
158667347,0,0,0,0,10,10
122445750,0,0,0,0,10,10
289530503,0,0,0,0,10,10
288847529,10,0,0,0,0,10
120253218,0,0,0,0,10,10
123096963,10,0,0,0,0,10
158921559,0,0,0,0,10,10
159099264,0,0,0,0,10,10
164888852,10,0,0,0,0,10
122065208,0,0,10,0,0,10
123360288,10,0,0,0,0,10
158165947,0,0,0,0,10,10
336263204,0,0,0,0,10,10
121464832,10,0,0,0,0,10
158431889,10,0,0,0,0,10
289082001,9,0,1,0,0,9
7682596,10,0,0,0,0,10
120173380,3,0,0,0,7,7
158993174,0,0,10,0,0,10
351066935,0,0,0,0,10,10
289165829,10,0,0,0,0,10
157645332,0,0,10,0,0,10
121122016,10,0,0,0,0,10
159307726,10,0,0,0,0,10
237188844,0,0,10,0,0,10
230282153,0,0,10,0,0,10
123014780,0,0,10,0,0,10
390207101,0,0,10,0,0,10
230298284,10,0,0,0,0,10
137556564,8,0,2,0,0,8
157587592,0,0,10,0,0,10
123205899,10,0,0,0,0,10
158387035,0,0,10,0,0,10
158272742,10,0,0,0,0,10
121733905,0,0,10,0,0,10
243270757,0,0,0,0,10,10
399953274,0,0,0,0,10,10
351764106,10,0,0,0,0,10
123094636,0,0,10,0,0,10
158215523,0,0,0,0,10,10
157851426,0,0,10,0,0,10
164780393,0,0,10,0,0,10
137405375,0,0,0,0,10,10
121944931,10,0,0,0,0,10
122296978,0,0,0,0,10,10
123098621,0,0,10,0,0,10
164786938,0,0,10,0,0,10
164530003,0,0,3,0,7,7
158629582,0,0,10,0,0,10
164782267,1,0,0,0,9,9
157800894,0,1,9,0,0,9
350813851,10,0,0,0,0,10
237194167,10,0,0,0,0,10
121020886,0,0,10,0,0,10
137339696,0,0,0,0,10,10
137089476,10,0,0,0,0,10
159577849,0,0,10,0,0,10
164410859,3,0,7,0,0,7
230284722,0,0,0,0,10,10
159767129,0,0,10,0,0,10
351910775,1,0,8,0,1,8
121467034,0,0,1,0,9,9
279919701,1,0,0,0,9,9
120318068,10,0,0,0,0,10
159105713,0,0,0,0,10,10
123201406,10,0,0,0,0,10
390061183,10,0,0,0,0,10
122891836,0,0,10,0,0,10
164884124,0,0,10,0,0,10
1716146146,10,0,0,0,0,10
120251816,10,0,0,0,0,10
120899051,6,0,0,0,4,6
48507019,10,0,0,0,0,10
120818438,0,0,0,0,10,10
164555824,0,0,10,0,0,10
120626725,10,0,0,0,0,10
137089481,10,0,0,0,0,10
230281793,0,0,10,0,0,10
394174705,0,0,10,0,0,10
336404430,10,0,0,0,0,10
123099326,0,0,10,0,0,10
158417251,0,0,0,0,10,10
399952126,0,0,10,0,0,10
164730214,10,0,0,0,0,10
1717213067,10,0,0,0,0,10
416118876,10,0,0,0,0,10
121602578,0,0,10,0,0,10
289078328,0,0,0,0,10,10
298966010,10,0,0,0,0,10
405685883,2,0,0,8,0,8
123356990,10,0,0,0,0,10
159717385,0,0,10,0,0,10
159220329,10,0,0,0,0,10
158726789,0,0,6,0,4,6
158931145,10,0,0,0,0,10
399911554,3,0,0,7,0,7
279918206,10,0,0,0,0,10
158724028,0,0,10,0,0,10
298837393,0,0,0,0,10,10
158276780,0,0,10,0,0,10
158173361,6,0,1,0,3,6
313740416,0,0,0,0,10,10
122070901,10,0,0,0,0,10
120251866,10,0,0,0,0,10
390268475,10,0,0,0,0,10
383723731,0,0,10,0,0,10
121864950,0,0,1,0,9,9
159767208,0,0,0,0,10,10
137410446,0,0,0,0,10,10
159047957,0,0,10,0,0,10
159718521,0,0,0,0,10,10
123227661,0,0,10,0,0,10
157849578,0,0,10,0,0,10
399824701,10,0,0,0,0,10
121602682,0,0,10,0,0,10
121467018,0,0,6,0,4,6
159386705,10,0,0,0,0,10
164411289,10,0,0,0,0,10
120900625,0,0,0,0,10,10
351767984,0,0,10,0,0,10
121659830,0,0,0,0,10,10
157801379,10,0,0,0,0,10
157542977,10,0,0,0,0,10
267668381,0,0,0,0,10,10
288613945,10,0,0,0,0,10
158559230,0,0,0,0,10,10
390204608,10,0,0,0,0,10
164461137,10,0,0,0,0,10
158212609,0,0,0,0,10,10
158168408,0,0,10,0,0,10
121121622,10,0,0,0,0,10
288847643,10,0,0,0,0,10
157896123,0,0,10,0,0,10
159099395,0,0,0,0,10,10
1716807544,0,0,10,0,0,10
351680104,0,0,0,0,10,10
416118882,10,0,0,0,0,10
158274384,0,0,0,0,10,10
157851395,0,0,0,0,10,10
123043834,0,0,10,0,0,10
230298827,0,0,0,0,10,10
123014200,10,0,0,0,0,10
121785613,0,0,0,0,10,10
159050047,10,0,0,0,0,10
164782264,1,0,0,0,9,9
123096977,0,0,0,0,10,10
289455879,0,0,10,0,0,10
122301862,10,0,0,0,0,10
137557778,0,0,0,0,10,10
122601402,0,0,0,0,10,10
157888494,0,0,0,0,10,10
164728932,0,0,10,0,0,10
158269587,0,0,9,0,1,9
159104136,0,0,0,0,10,10
121462194,0,0,0,0,10,10
48355207,10,0,0,0,0,10
158631062,0,0,10,0,0,10
237185204,0,0,0,0,10,10
158491049,0,0,10,0,0,10
159767048,0,0,10,0,0,10
1716386761,0,0,0,0,10,10
399866418,0,0,10,0,0,10
123232361,10,0,0,0,0,10
289168354,10,0,0,0,0,10
158633465,0,0,10,0,0,10
157852262,10,0,0,0,0,10
405685992,10,0,0,0,0,10
157588911,0,0,10,0,0,10
288849514,10,0,0,0,0,10
357793125,0,0,0,0,10,10
1716020176,10,0,0,0,0,10
158921487,0,0,0,0,10,10
399867303,0,0,10,0,0,10
48450179,0,0,10,0,0,10
164781045,10,0,0,0,0,10
237186383,0,0,10,0,0,10
279914791,2,0,0,0,8,8
157689556,0,0,10,0,0,10
120251815,10,0,0,0,0,10
122595812,10,0,0,0,0,10
399953280,0,0,0,0,10,10
159448921,10,0,0,0,0,10
121460097,0,0,0,0,10,10
121330100,10,0,0,0,0,10
289317288,10,0,0,0,0,10
48304196,10,0,0,0,0,10
230294922,0,0,0,0,10,10
289456142,0,0,10,0,0,10
159440973,10,0,0,0,0,10
137556754,0,0,0,0,10,10
159310986,0,0,0,0,10,10
383750213,10,0,0,0,0,10
121729977,10,0,0,0,0,10
332629898,0,0,0,0,10,10
120419001,0,0,10,0,0,10
123315900,10,0,0,0,0,10
159217617,0,0,10,0,0,10
399825702,0,0,10,0,0,10
47673438,10,0,0,0,0,10
157949729,10,0,0,0,0,10
120764870,0,0,1,9,0,9
123414312,0,0,10,0,0,10
336263676,10,0,0,0,0,10
122710489,10,0,0,0,0,10
122293597,10,0,0,0,0,10
1716520502,0,0,10,0,0,10
123124514,0,0,10,0,0,10
237125642,0,0,10,0,0,10
289372524,0,0,0,0,10,10
158634550,10,0,0,0,0,10
164559713,0,0,0,0,10,10
336208039,0,0,9,0,1,9
120182879,0,0,10,0,0,10
157894050,10,0,0,0,0,10
352014122,0,0,10,0,0,10
121014778,10,0,0,0,0,10
121864685,0,0,1,0,9,9
137557829,0,0,10,0,0,10
121866046,0,0,10,0,0,10
164413746,0,0,10,0,0,10
352015041,0,0,10,0,0,10
