tic_id,disp_E,disp_N,disp_J,disp_S,disp_B,maxcount
139154473,0,0,0,0,10,10
139154649,0,0,0,0,10,10
139154663,0,0,0,0,10,10
139154699,0,0,10,0,0,10
139156367,0,0,10,0,0,10
139157339,0,0,3,0,7,7
139157883,10,0,0,0,0,10
139158895,0,0,10,0,0,10
139158933,0,0,10,0,0,10
139159135,10,0,0,0,0,10
139159153,10,0,0,0,0,10
139159307,10,0,0,0,0,10
139160599,10,0,0,0,0,10
139160622,10,0,0,0,0,10
139160800,10,0,0,0,0,10
139161080,0,0,10,0,0,10
139161890,10,0,0,0,0,10
139162171,0,0,0,0,10,10
158108310,0,0,10,0,0,10
158108362,0,0,10,0,0,10
158108406,0,0,10,0,0,10
158108559,0,0,0,0,10,10
158108644,0,0,10,0,0,10
158108653,0,0,10,0,0,10
158108769,10,0,0,0,0,10
158108771,10,0,0,0,0,10
158109291,10,0,0,0,0,10
158111074,0,0,10,0,0,10
158111193,0,0,0,0,10,10
158111327,0,0,10,0,0,10
158174188,0,0,10,0,0,10
158174195,0,0,10,0,0,10
158174243,0,0,10,0,0,10
158175047,0,0,10,0,0,10
158175151,0,0,0,0,10,10
158175179,0,0,0,0,10,10
158175305,0,0,0,0,10,10
158175593,0,0,10,0,0,10
158175638,10,0,0,0,0,10
158210941,10,0,0,0,0,10
158211108,0,0,10,0,0,10
158211125,0,0,10,0,0,10
158211708,0,0,10,0,0,10
158211823,0,0,0,0,10,10
158211838,0,0,0,0,10,10
158270833,3,0,2,0,5,5
158270975,0,0,10,0,0,10
158271238,10,0,0,0,0,10
158271482,0,0,10,0,0,10
158272057,5,0,0,5,0,5
158272579,0,0,10,0,0,10
158272742,10,0,0,0,0,10
158272744,10,0,0,0,0,10
158272747,10,0,0,0,0,10
158272942,0,0,10,0,0,10
158273162,0,0,10,0,0,10
158273633,0,0,10,0,0,10
158273665,0,0,0,0,10,10
158321070,0,0,10,0,0,10
158321185,3,0,7,0,0,7
158321576,0,0,10,0,0,10
158321712,0,0,0,0,10,10
158321813,10,0,0,0,0,10
158321843,10,0,0,0,0,10
158321872,10,0,0,0,0,10
158322013,0,0,10,0,0,10
158322489,0,0,10,0,0,10
158323471,10,0,0,0,0,10
158324219,10,0,0,0,0,10
158324229,10,0,0,0,0,10
158324245,10,0,0,0,0,10
158324703,0,0,10,0,0,10
158324719,0,0,10,0,0,10
158324780,0,0,7,0,3,7
158324984,0,0,0,0,10,10
158325014,0,0,0,0,10,10
158325137,0,0,10,0,0,10
158325378,0,0,10,0,0,10
158393125,10,0,0,0,0,10
158393140,10,0,0,0,0,10
158393165,10,0,0,0,0,10
158393206,10,0,0,0,0,10
158393214,10,0,0,0,0,10
158393260,0,0,10,0,0,10
158393590,0,0,8,0,2,8
158393612,6,0,0,0,4,6
158393622,3,0,0,0,7,7
158393735,0,0,10,0,0,10
158393963,0,0,10,0,0,10
158394030,10,0,0,0,0,10
158394590,10,0,0,0,0,10
158394773,0,0,3,0,7,7
158394974,0,0,10,0,0,10
158413823,0,0,0,0,10,10
158415719,0,0,10,0,0,10
158415873,0,0,10,0,0,10
158416443,10,0,0,0,0,10
158416520,10,0,0,0,0,10
158417251,0,0,0,0,10,10
158417293,0,0,0,0,10,10
158486998,0,0,0,0,10,10
158487278,0,0,10,0,0,10
158487682,0,0,0,0,10,10
158487874,0,0,10,0,0,10
158487955,10,0,0,0,0,10
158488307,0,0,10,0,0,10
158488475,4,0,1,5,0,5
158488477,2,0,0,8,0,8
158489063,0,0,10,0,0,10
158490401,10,0,0,0,0,10
158490710,0,0,0,0,10,10
158490735,0,0,1,0,9,9
158490955,0,0,10,0,0,10
158491035,0,0,10,0,0,10
158491049,0,0,10,0,0,10
158491288,10,0,0,0,0,10
158491637,0,0,0,0,10,10
158491748,0,0,0,0,10,10
158491752,0,0,0,0,10,10
158491757,0,0,0,0,10,10
158491772,0,0,10,0,0,10
158492129,0,0,10,0,0,10
158492249,0,0,10,0,0,10
158492310,0,0,10,0,0,10
158492314,0,0,10,0,0,10
158559083,0,0,10,0,0,10
158559230,0,0,0,0,10,10
158559272,0,0,10,0,0,10
158559335,0,0,10,0,0,10
158559512,0,0,0,0,10,10
158560017,10,0,0,0,0,10
158560021,10,0,0,0,0,10
158560303,0,0,3,0,7,7
158560627,0,0,10,0,0,10
158560856,0,0,10,0,0,10
158560879,0,0,0,0,10,10
158560900,0,0,10,0,0,10
158560917,0,0,0,0,10,10
158560935,0,0,10,0,0,10
158561112,0,0,10,0,0,10
158561533,1,0,9,0,0,9
158561566,10,0,0,0,0,10
158561883,0,0,10,0,0,10
158562308,0,0,10,0,0,10
158562326,0,0,10,0,0,10
158624452,0,0,10,0,0,10
158625050,0,0,9,0,1,9
158625122,0,0,0,0,10,10
158625449,10,0,0,0,0,10
158625514,0,0,10,0,0,10
158625549,10,0,0,0,0,10
158625650,0,0,2,0,8,8
158625933,0,0,10,0,0,10
158626298,0,0,10,0,0,10
158626827,0,0,9,0,1,9
158659328,0,0,0,0,10,10
158659448,0,0,10,0,0,10
158659698,0,0,10,0,0,10
158660073,0,0,1,0,9,9
158660605,10,0,0,0,0,10
158660631,10,0,0,0,0,10
158660639,10,0,0,0,0,10
158660667,10,0,0,0,0,10
158660874,0,0,10,0,0,10
158660899,0,0,10,0,0,10
158661167,10,0,0,0,0,10
158661299,0,0,0,0,10,10
158661303,0,0,0,0,10,10
158661317,0,0,0,0,10,10
158661318,0,0,0,0,10,10
158661874,0,0,0,0,10,10
158661934,0,0,10,0,0,10
158662688,0,0,10,0,0,10
158662998,0,0,0,0,10,10
158664107,0,0,0,0,10,10
158664134,0,0,0,0,10,10
158664476,0,0,10,0,0,10
158664613,0,0,10,0,0,10
158665045,0,0,10,0,0,10
158665393,0,0,10,0,0,10
158665964,0,0,10,0,0,10
158666490,0,0,10,0,0,10
158727881,1,0,9,0,0,9
158728098,0,0,0,0,10,10
158728853,10,0,0,0,0,10
158728860,10,0,0,0,0,10
158729598,0,0,10,0,0,10
158729644,9,0,1,0,0,9
158730023,0,0,10,0,0,10
158730052,0,0,0,0,10,10
158730053,0,0,0,0,10,10
158730058,0,0,0,0,10,10
158730573,10,0,0,0,0,10
158730586,10,0,0,0,0,10
158731023,10,0,0,0,0,10
158785243,0,0,0,0,10,10
158785940,0,0,10,0,0,10
158786332,0,0,0,0,10,10
158787123,0,0,0,0,10,10
158787136,0,0,0,0,10,10
158787200,0,0,10,0,0,10
158788034,0,0,10,0,0,10
158788132,0,0,10,0,0,10
158788249,0,0,0,0,10,10
158835138,0,0,10,0,0,10
158836116,10,0,0,0,0,10
158836118,6,0,4,0,0,6
158836130,10,0,0,0,0,10
158837257,10,0,0,0,0,10
158837282,10,0,0,0,0,10
158837283,10,0,0,0,0,10
158837744,0,0,10,0,0,10
158838121,10,0,0,0,0,10
158838246,0,0,1,0,9,9
158839292,0,0,10,0,0,10
158839384,0,0,0,0,10,10
158839667,0,0,10,0,0,10
158839875,0,0,10,0,0,10
158840309,0,0,0,0,10,10
158840326,0,0,0,0,10,10
158840952,2,0,0,0,8,8
158840964,6,0,0,0,4,6
158841213,0,0,10,0,0,10
158841293,10,0,0,0,0,10
158842037,0,0,10,0,0,10
158842040,0,0,10,0,0,10
158842305,10,0,0,0,0,10
158842454,0,0,1,0,9,9
158842494,0,0,0,0,10,10
158842501,0,0,0,0,10,10
158842961,0,0,10,0,0,10
158843084,0,0,10,0,0,10
158843216,0,0,10,0,0,10
158843758,10,0,0,0,0,10
158844126,10,0,0,0,0,10
158844139,10,0,0,0,0,10
158844163,10,0,0,0,0,10
158933350,0,0,10,0,0,10
158933392,10,0,0,0,0,10
158933646,0,0,0,0,10,10
158934137,0,0,10,0,0,10
158934200,7,0,3,0,0,7
158934402,0,0,0,0,10,10
158934436,0,0,7,0,3,7
158934444,0,0,9,0,1,9
158934601,0,0,10,0,0,10
158934615,0,0,0,0,10,10
158934641,10,0,0,0,0,10
158934787,0,0,10,0,0,10
158934800,0,0,10,0,0,10
158934961,0,0,0,0,10,10
158934973,0,0,0,0,10,10
158935303,0,0,0,0,10,10
158935391,0,0,10,0,0,10
158935412,0,0,9,0,1,9
158935418,0,0,10,0,0,10
158935571,0,0,3,0,7,7
158935785,0,0,9,1,0,9
158935794,0,0,10,0,0,10
158935810,0,0,10,0,0,10
158935962,0,0,10,0,0,10
158936406,10,0,0,0,0,10
158983395,0,0,9,0,1,9
158984040,0,0,10,0,0,10
158984226,0,0,0,0,10,10
158984238,0,0,7,0,3,7
158984285,10,0,0,0,0,10
158984540,10,0,0,0,0,10
158985018,10,0,0,0,0,10
158985190,0,0,10,0,0,10
158985764,0,0,10,0,0,10
158987003,0,0,10,0,0,10
158987652,0,0,10,0,0,10
158988299,0,0,10,0,0,10
158988347,10,0,0,0,0,10
158989569,0,0,10,0,0,10
159047323,0,0,10,0,0,10
159047340,0,0,10,0,0,10
159047364,0,0,10,0,0,10
159047475,10,0,0,0,0,10
159047480,10,0,0,0,0,10
159047672,10,0,0,0,0,10
159047696,10,0,0,0,0,10
159047881,10,0,0,0,0,10
159047911,10,0,0,0,0,10
159047957,0,0,10,0,0,10
159048000,0,0,0,0,10,10
159048198,10,0,0,0,0,10
159050047,10,0,0,0,0,10
159050637,0,0,10,0,0,10
159050655,0,0,10,0,0,10
159050763,0,0,10,0,0,10
159051462,0,0,10,0,0,10
159053905,0,0,10,0,0,10
159097419,10,0,0,0,0,10
159097707,0,0,4,0,6,6
159097708,0,0,9,0,1,9
159097740,0,0,10,0,0,10
159097761,4,0,0,0,6,6
159097793,1,0,1,0,8,8
159097856,0,0,10,0,0,10
159097879,0,0,9,1,0,9
159106975,10,0,0,0,0,10
159106996,10,0,0,0,0,10
159107122,0,0,0,0,10,10
159107496,0,0,0,0,10,10
159107517,0,0,10,0,0,10
159107668,10,0,0,0,0,10
159108140,0,0,10,0,0,10
159108447,0,0,10,0,0,10
159108454,0,0,10,0,0,10
159108460,0,0,10,0,0,10
159108488,10,0,0,0,0,10
159169831,10,0,0,0,0,10
159169838,10,0,0,0,0,10
159169854,10,0,0,0,0,10
159171235,0,0,10,0,0,10
159171794,0,0,10,0,0,10
159172237,0,0,0,0,10,10
159172279,0,0,10,0,0,10
159172539,10,0,0,0,0,10
159172548,0,0,10,0,0,10
159172557,0,0,10,0,0,10
159173121,3,0,7,0,0,7
159173141,10,0,0,0,0,10
159173586,8,0,2,0,0,8
159173646,0,0,10,0,0,10
159173658,0,0,10,0,0,10
159175265,0,0,10,0,0,10
159175360,2,0,8,0,0,8
159175584,0,0,10,0,0,10
159175937,0,0,10,0,0,10
159176250,0,0,10,0,0,10
159221085,0,0,10,0,0,10
159222190,0,0,10,0,0,10
159223741,0,0,0,0,10,10
159224271,0,0,10,0,0,10
159224761,10,0,0,0,0,10
159224766,10,0,0,0,0,10
159224771,10,0,0,0,0,10
159225179,10,0,0,0,0,10
159225188,10,0,0,0,0,10
159225189,10,0,0,0,0,10
159225643,0,0,10,0,0,10
159225986,0,0,10,0,0,10
159226022,0,0,10,0,0,10
159226747,0,0,0,0,10,10
159300388,10,0,0,0,0,10
159300877,0,0,10,0,0,10
159301589,0,0,10,0,0,10
159302519,0,0,10,0,0,10
159303059,0,0,10,0,0,10
159303089,0,0,10,0,0,10
159303395,0,0,10,0,0,10
159303736,0,0,1,0,9,9
159304511,0,0,10,0,0,10
159304523,0,0,10,0,0,10
159304640,0,0,0,0,10,10
159305259,10,0,0,0,0,10
159305377,0,0,10,0,0,10
159305535,0,0,10,0,0,10
159379449,0,0,10,0,0,10
159381825,0,0,10,0,0,10
159381901,0,0,10,0,0,10
159381977,0,0,10,0,0,10
159382357,10,0,0,0,0,10
159384794,0,0,10,0,0,10
159385652,0,0,10,0,0,10
159386208,10,0,0,0,0,10
159386317,0,0,6,0,4,6
159386323,0,0,0,0,10,10
159386347,0,0,0,0,10,10
159386705,10,0,0,0,0,10
159386721,0,0,0,0,10,10
159387771,0,0,10,0,0,10
159387792,0,0,10,0,0,10
159388616,0,0,10,0,0,10
159389949,0,0,10,0,0,10
159391613,0,0,0,0,10,10
159391762,2,0,0,0,8,8
159393414,10,0,0,0,0,10
159393646,0,0,0,0,10,10
159393798,0,0,10,0,0,10
159394050,10,0,0,0,0,10
159394362,0,0,10,0,0,10
159394784,0,0,0,0,10,10
159395509,8,0,2,0,0,8
159395517,10,0,0,0,0,10
159395535,10,0,0,0,0,10
159395847,0,0,10,0,0,10
159440168,0,0,0,0,10,10
159440419,2,0,8,0,0,8
159440518,0,0,9,1,0,9
159440595,0,0,10,0,0,10
159440606,0,0,10,0,0,10
159440757,0,0,10,0,0,10
159440915,10,0,0,0,0,10
159440931,10,0,0,0,0,10
159440973,10,0,0,0,0,10
159440974,2,0,8,0,0,8
159441100,10,0,0,0,0,10
159441315,0,0,10,0,0,10
159441328,1,0,0,9,0,9
159441965,10,0,0,0,0,10
159442355,10,0,0,0,0,10
159442367,10,0,0,0,0,10
159442386,10,0,0,0,0,10
159443070,0,0,0,0,10,10
159443323,0,0,10,0,0,10
159449427,0,0,10,0,0,10
159449495,0,0,10,0,0,10
159449506,0,0,10,0,0,10
159450029,0,0,10,0,0,10
159450141,0,0,10,0,0,10
159450502,0,0,10,0,0,10
159451283,10,0,0,0,0,10
159451312,10,0,0,0,0,10
159451457,0,0,10,0,0,10
159451641,0,0,0,0,10,10
159451650,0,0,0,0,10,10
159451659,0,0,0,0,10,10
159451828,2,0,7,1,0,7
159451850,0,0,10,0,0,10
159451966,0,0,10,0,0,10
159451989,0,0,10,0,0,10
159452079,0,0,10,0,0,10
159512600,0,0,0,0,10,10
159513802,0,0,0,0,10,10
159514269,10,0,0,0,0,10
159515236,10,0,0,0,0,10
159515279,10,0,0,0,0,10
159516267,0,0,10,0,0,10
159516315,0,0,10,0,0,10
159517176,0,0,10,0,0,10
159517177,10,0,0,0,0,10
159517198,0,0,10,0,0,10
159517309,10,0,0,0,0,10
159517431,0,0,10,0,0,10
159517898,0,0,10,0,0,10
159518288,0,0,10,0,0,10
159518290,9,0,1,0,0,9
159518355,10,0,0,0,0,10
159518704,0,0,10,0,0,10
159519965,0,0,0,0,10,10
159520098,10,0,0,0,0,10
159521491,0,0,10,0,0,10
159521599,0,0,10,0,0,10
159521725,0,0,10,0,0,10
159521791,0,0,10,0,0,10
159522244,0,0,0,0,10,10
159522259,0,0,0,0,10,10
159522276,0,0,0,0,10,10
159522593,0,0,10,0,0,10
159522602,0,0,10,0,0,10
159522671,10,0,0,0,0,10
159522767,0,0,4,0,6,6
159522785,0,0,0,0,10,10
159523477,10,0,0,0,0,10
159576975,0,0,0,0,10,10
159577404,10,0,0,0,0,10
159577644,0,0,10,0,0,10
159577647,0,0,10,0,0,10
159577849,0,0,10,0,0,10
159577856,0,0,10,0,0,10
159578368,0,0,10,0,0,10
159578371,0,0,10,0,0,10
159578658,0,0,0,0,10,10
159578929,10,0,0,0,0,10
159579124,0,0,10,0,0,10
159581207,0,0,0,0,10,10
159582067,10,0,0,0,0,10
159582079,10,0,0,0,0,10
159582092,10,0,0,0,0,10
159582095,10,0,0,0,0,10
159582117,10,0,0,0,0,10
159582620,0,0,10,0,0,10
159582964,0,0,10,0,0,10
159643028,0,0,10,0,0,10
159644070,10,0,0,0,0,10
159644309,0,0,2,0,8,8
159645290,10,0,0,0,0,10
159645582,0,0,0,0,10,10
159645806,0,0,0,0,10,10
159645809,10,0,0,0,0,10
159645823,0,0,0,0,10,10
159646236,0,0,0,0,10,10
159647177,0,0,0,0,10,10
159647185,0,0,0,0,10,10
159647403,0,0,10,0,0,10
159647425,0,0,10,0,0,10
159647446,0,0,10,0,0,10
159648750,10,0,0,0,0,10
159648754,10,0,0,0,0,10
159650156,0,0,0,0,10,10
159650527,0,0,10,0,0,10
159650908,0,0,0,0,10,10
159651007,1,0,9,0,0,9
159651136,0,0,0,0,10,10
159651148,0,0,0,0,10,10
159651338,0,0,0,0,10,10
159651384,0,0,0,0,10,10
159717815,0,0,10,0,0,10
159718264,0,0,5,0,5,5
159718507,0,0,0,0,10,10
159718521,0,0,0,0,10,10
159718529,0,0,0,0,10,10
159718566,0,0,10,0,0,10
159718632,0,0,10,0,0,10
159719022,2,0,8,0,0,8
159719110,0,0,10,0,0,10
159719243,8,0,0,2,0,8
159719512,0,0,10,0,0,10
159720778,10,0,0,0,0,10
159720797,10,0,0,0,0,10
159720837,10,0,0,0,0,10
159720918,10,0,0,0,0,10
159720941,10,0,0,0,0,10
159720951,10,0,0,0,0,10
159720955,10,0,0,0,0,10
159720993,10,0,0,0,0,10
159720996,10,0,0,0,0,10
159721005,10,0,0,0,0,10
159721038,0,0,10,0,0,10
159722546,10,0,0,0,0,10
159722729,0,0,10,0,0,10
159723385,0,0,10,0,0,10
159723607,10,0,0,0,0,10
159723646,10,0,0,0,0,10
159723678,10,0,0,0,0,10
159724299,0,0,10,0,0,10
159724336,0,0,10,0,0,10
159724449,0,0,10,0,0,10
159724744,0,0,0,0,10,10
159724798,0,0,0,0,10,10
159724819,0,0,10,0,0,10
159724841,0,0,10,0,0,10
159724847,0,0,10,0,0,10
159725888,0,0,10,0,0,10
159725892,0,0,10,0,0,10
159726568,0,0,8,0,2,8
159727043,0,0,10,0,0,10
159727081,0,0,10,0,0,10
159727191,10,0,0,0,0,10
159727435,9,0,1,0,0,9
159727707,0,0,10,0,0,10
159728050,10,0,0,0,0,10
159728058,10,0,0,0,0,10
159728081,10,0,0,0,0,10
159759994,0,0,0,0,10,10
159760002,0,0,10,0,0,10
159760032,0,0,0,0,10,10
159760048,0,0,0,0,10,10
159761539,0,0,10,0,0,10
159762293,1,0,0,0,9,9
159762296,0,0,0,0,10,10
159762581,0,0,10,0,0,10
159762647,0,0,10,0,0,10
159762656,0,0,10,0,0,10
159762666,3,0,7,0,0,7
159762672,0,0,10,0,0,10
159763156,0,0,10,0,0,10
159763199,0,0,10,0,0,10
159763214,0,0,10,0,0,10
159763479,0,0,10,0,0,10
159763763,10,0,0,0,0,10
159764473,0,0,0,0,10,10
159765501,0,0,0,0,10,10
159766008,0,0,10,0,0,10
159766310,0,0,10,0,0,10
159766314,0,0,10,0,0,10
159766514,0,0,10,0,0,10
159766623,0,0,0,0,10,10
159766634,0,0,0,0,10,10
159766768,0,0,10,0,0,10
164835381,0,0,10,0,0,10
164998897,10,0,0,0,0,10
164999122,0,0,10,0,0,10
164999138,0,0,10,0,0,10
164999170,0,0,10,0,0,10
165282807,1,0,0,0,9,9
165283361,10,0,0,0,0,10
165283369,10,0,0,0,0,10
165283374,10,0,0,0,0,10
165283378,10,0,0,0,0,10
165283474,0,0,10,0,0,10
165283684,0,0,10,0,0,10
165311215,0,0,10,0,0,10
165311392,10,0,0,0,0,10
165311486,0,0,0,0,10,10
165311841,0,0,10,0,0,10
168809988,0,0,10,0,0,10
168810235,0,0,10,0,0,10
168810339,0,0,10,0,0,10
168810355,0,0,10,0,0,10
168810379,0,0,10,0,0,10
168810704,0,0,10,0,0,10
168811267,0,0,0,0,10,10
168812018,0,0,0,0,10,10
168812058,0,0,0,0,10,10
168812167,7,0,0,0,3,7
168812215,2,0,4,0,4,4
168812389,0,0,0,0,10,10
168812417,0,0,10,0,0,10
168812450,0,0,10,0,0,10
168812489,0,0,10,0,0,10
168812815,0,0,1,0,9,9
168812843,0,0,0,0,10,10
168812867,0,0,0,0,10,10
168813527,0,0,10,0,0,10
168813534,0,0,10,0,0,10
168814503,0,0,0,0,10,10
168814508,0,0,0,0,10,10
168814734,10,0,0,0,0,10
168814869,10,0,0,0,0,10
168814957,0,0,0,0,10,10
168815045,0,0,0,0,10,10
168815417,0,0,0,0,10,10
168815599,10,0,0,0,0,10
168817014,0,0,10,0,0,10
168817267,0,0,10,0,0,10
169078983,0,0,10,0,0,10
169079463,0,0,0,0,10,10
169080264,0,0,10,0,0,10
169080559,0,0,10,0,0,10
169080560,0,0,0,0,10,10
169081550,0,0,0,0,10,10
169081615,0,0,0,0,10,10
169082749,0,0,0,0,10,10
169083066,10,0,0,0,0,10
169083110,10,0,0,0,0,10
169084354,0,0,10,0,0,10
169084860,0,0,10,0,0,10
169084878,0,0,7,0,3,7
169085029,0,0,10,0,0,10
169085784,10,0,0,0,0,10
169175155,0,0,10,0,0,10
169175196,0,0,10,0,0,10
169175441,0,0,0,0,10,10
169175995,0,0,10,0,0,10
169176439,0,0,10,0,0,10
169177677,9,0,1,0,0,9
169177766,10,0,0,0,0,10
169177818,10,0,0,0,0,10
169178343,10,0,0,0,0,10
169178359,10,0,0,0,0,10
169179350,0,0,0,0,10,10
169181154,10,0,0,0,0,10
169181251,0,0,0,0,10,10
169181296,0,0,0,0,10,10
169181331,0,0,0,0,10,10
169181371,0,0,0,0,10,10
169181411,0,0,8,0,2,8
169182190,0,0,0,0,10,10
169182238,0,0,0,0,10,10
169182654,0,0,0,0,10,10
169182661,0,0,0,0,10,10
169182725,0,0,0,0,10,10
169182777,0,0,0,0,10,10
169459479,0,0,0,0,10,10
169459574,10,0,0,0,0,10
169461630,0,0,10,0,0,10
169461727,0,0,10,0,0,10
169461813,3,0,0,7,0,7
169461816,4,0,1,5,0,5
169464993,0,0,10,0,0,10
169465563,0,0,10,0,0,10
169465619,0,0,10,0,0,10
169465621,0,0,10,0,0,10
169465950,0,0,10,0,0,10
169466260,10,0,0,0,0,10
169466409,0,0,10,0,0,10
169467965,0,0,10,0,0,10
169558517,0,0,10,0,0,10
169558620,2,0,0,0,8,8
169558624,0,0,0,0,10,10
169558651,0,0,0,0,10,10
169559471,0,0,10,0,0,10
169559634,0,0,10,0,0,10
169814041,2,0,5,0,3,5
169814131,1,0,8,0,1,8
169814132,0,0,0,0,10,10
169814134,9,0,0,0,1,9
169814443,3,0,7,0,0,7
169815254,10,0,0,0,0,10
169815724,0,0,10,0,0,10
169815895,10,0,0,0,0,10
169815910,10,0,0,0,0,10
169815912,10,0,0,0,0,10
169815918,10,0,0,0,0,10
169815922,10,0,0,0,0,10
169815933,10,0,0,0,0,10
169815941,10,0,0,0,0,10
169815954,10,0,0,0,0,10
169816366,0,0,0,0,10,10
169816374,0,0,0,0,10,10
169816412,0,0,0,0,10,10
169816438,0,0,0,0,10,10
169816446,0,0,0,0,10,10
169816494,0,0,0,0,10,10
169816683,0,0,0,0,10,10
169817208,0,0,0,0,10,10
169817236,0,0,0,0,10,10
169817262,0,0,0,0,10,10
169817909,0,0,0,0,10,10
169818264,0,0,10,0,0,10
169819162,10,0,0,0,0,10
169819199,10,0,0,0,0,10
169819201,10,0,0,0,0,10
169819371,10,0,0,0,0,10
169819395,10,0,0,0,0,10
169819457,10,0,0,0,0,10
169820690,10,0,0,0,0,10
169820693,10,0,0,0,0,10
169820711,10,0,0,0,0,10
169820719,10,0,0,0,0,10
169820758,10,0,0,0,0,10
169820771,10,0,0,0,0,10
169820880,0,0,0,0,10,10
169820995,10,0,0,0,0,10
169821021,10,0,0,0,0,10
169821407,0,0,10,0,0,10
169821432,0,0,10,0,0,10
169821436,0,0,10,0,0,10
169822041,4,0,0,0,6,6
169822387,0,0,0,0,10,10
169822836,9,0,1,0,0,9
169823893,10,0,0,0,0,10
169823919,10,0,0,0,0,10
169824317,3,0,2,0,5,5
169929041,10,0,0,0,0,10
169929447,0,0,10,0,0,10
169930093,0,0,10,0,0,10
170237777,10,0,0,0,0,10
170237865,10,0,0,0,0,10
170237938,10,0,0,0,0,10
170239728,0,0,0,0,10,10
170240028,10,0,0,0,0,10
170240094,0,0,10,0,0,10
170240781,0,0,0,0,10,10
170240819,0,0,0,0,10,10
170240901,0,0,0,0,10,10
170245141,10,0,0,0,0,10
170245550,10,0,0,0,0,10
170246754,1,0,9,0,0,9
170246850,10,0,0,0,0,10
170248297,0,0,10,0,0,10
170249032,10,0,0,0,0,10
170250718,0,0,0,0,10,10
170252850,0,0,0,0,10,10
170253120,0,0,10,0,0,10
170253533,10,0,0,0,0,10
170253673,10,0,0,0,0,10
170253873,1,0,0,9,0,9
170254028,10,0,0,0,0,10
170255099,10,0,0,0,0,10
170255109,10,0,0,0,0,10
170257376,0,0,9,0,1,9
170257394,0,0,9,0,1,9
170257785,8,0,2,0,0,8
170344090,0,0,10,0,0,10
170344152,10,0,0,0,0,10
170344180,0,0,10,0,0,10
170344617,0,0,10,0,0,10
170344748,0,0,10,0,0,10
